DeltaPHI,Depth,Facies,Formation,GR,ILD_log10,NM_M,PE,PHIND,RELPOS,Well Name,train,smooth_PE,enc_formation,3PE,3GR
13.4,2983.0,3.0,C SH,79.471,0.441,1,3.4939999999999998,16.3,0.581,STUART,0,3.620840000000001,12,1.004311583788445,1.0068159071617702
14.2,2983.5,2.0,C SH,81.895,0.431,1,3.4410000000000003,16.8,0.5579999999999999,STUART,0,3.587600000000001,12,0.9848311390955926,1.0305016924412678
14.3,2984.0,2.0,C SH,82.76799999999999,0.46799999999999997,1,3.4930000000000003,16.05,0.535,STUART,0,3.551520000000001,12,1.015111886079628,1.0106599914524694
12.9,2984.5,2.0,C SH,79.02199999999999,0.537,1,3.5,15.05,0.512,STUART,0,3.511120000000001,12,1.002004008016032,0.954740962690895
11.4,2985.0,2.0,C SH,76.74600000000001,0.601,1,3.4410000000000003,13.8,0.488,STUART,0,3.4675600000000006,12,0.9831428571428572,0.9711978942572956
11.1,2985.5,2.0,C SH,73.066,0.638,1,3.426,13.25,0.465,STUART,0,3.4263600000000007,12,0.995640802092415,0.952049618221145
11.0,2986.0,2.0,C SH,70.35600000000001,0.6509999999999999,1,3.447,13.1,0.442,STUART,0,3.402000000000001,12,1.0061295971978983,0.9629102455314374
10.5,2986.5,2.0,C SH,74.608,0.621,1,3.3989999999999996,14.85,0.395,STUART,0,3.3894800000000007,12,0.9860748476936465,1.0604354994598897
11.1,2987.0,2.0,C SH,73.008,0.585,1,3.3930000000000002,15.15,0.37200000000000005,STUART,0,3.390360000000001,12,0.9982347749338043,0.9785545785974693
12.1,2987.5,2.0,C SH,70.438,0.546,1,3.4389999999999996,15.15,0.349,STUART,0,3.402680000000001,12,1.0135573239021514,0.9647983782599168
13.5,2988.0,2.0,C SH,68.08,0.5,1,3.478,14.65,0.326,STUART,0,3.4214800000000007,12,1.0113405059610354,0.966523751384196
13.6,2988.5,2.0,C SH,66.75,0.46,1,3.4610000000000003,15.2,0.302,STUART,0,3.440400000000001,12,0.9951121334100058,0.9804641598119859
13.4,2989.0,2.0,C SH,69.45100000000001,0.455,1,3.4939999999999998,14.8,0.27899999999999997,STUART,0,3.4548000000000005,12,1.0095348165270153,1.0404644194756556
14.2,2989.5,2.0,C SH,75.946,0.494,1,3.5410000000000004,14.0,0.256,STUART,0,3.4600800000000005,12,1.0134516313680597,1.0935191717901829
11.8,2990.0,2.0,C SH,80.344,0.556,1,3.522,13.6,0.233,STUART,0,3.4616400000000005,12,0.9946342841005364,1.0579095673241514
10.4,2990.5,2.0,C SH,83.772,0.616,1,3.4760000000000004,12.9,0.18600000000000003,STUART,0,3.4631600000000002,12,0.9869392390687112,1.042666533904212
10.7,2991.0,2.0,C SH,84.76700000000001,0.618,1,3.39,12.55,0.163,STUART,0,3.4618400000000005,12,0.9752589182968929,1.011877476961276
9.4,2991.5,2.0,C SH,84.09,0.616,1,3.2889999999999997,13.4,0.14,STUART,0,3.4554,12,0.9702064896755161,0.9920134014415987
8.8,2992.0,3.0,C SH,86.62799999999999,0.601,1,3.19,14.4,0.11599999999999999,STUART,0,3.44728,12,0.9698996655518395,1.0301819479129501
2.0,2992.5,3.0,C SH,90.43,0.556,1,3.045,21.4,0.09300000000000001,STUART,0,3.4300800000000002,12,0.9545454545454546,1.0438888119314773
2.0,2993.0,3.0,C SH,87.07700000000001,0.498,1,3.088,26.4,0.07,STUART,0,3.41448,12,1.0141215106732349,0.9629215968152163
5.3,2993.5,3.0,C SH,76.623,0.479,1,3.2239999999999998,28.45,0.047,STUART,0,3.4032400000000007,12,1.044041450777202,0.8799453357373358
3.2,2994.0,3.0,C SH,62.768,0.546,1,3.3339999999999996,26.3,0.023,STUART,0,3.397480000000001,12,1.034119106699752,0.8191796196964357
1.8,2994.5,8.0,C LM,43.738,0.703,2,3.8760000000000003,19.3,1.0,STUART,0,3.414400000000001,13,1.1625674865026996,0.6968200356869743
6.9,2995.0,8.0,C LM,27.859,0.855,2,4.508,11.75,0.993,STUART,0,3.455560000000001,13,1.1630546955624355,0.6369518496501898
5.3,2995.5,8.0,C LM,18.034000000000002,0.879,2,4.815,9.55,0.985,STUART,0,3.508400000000001,13,1.0681011535048803,0.6473312035607883
3.0,2996.0,8.0,C LM,13.203,0.83,2,4.863,9.1,0.978,STUART,0,3.565280000000001,13,1.009968847352025,0.7321171121215481
2.0,2996.5,8.0,C LM,12.762,0.767,2,5.024,8.9,0.97,STUART,0,3.626520000000001,13,1.0331071355130577,0.9665985003408317
1.8,2997.0,8.0,C LM,14.843,0.7020000000000001,2,4.6160000000000005,9.2,0.963,STUART,0,3.671160000000001,13,0.9187898089171975,1.1630622159536121
0.4,2997.5,8.0,C LM,19.087,0.644,2,4.172,10.4,0.955,STUART,0,3.7004000000000006,13,0.9038128249566723,1.2859260257360372
0.4,2998.0,8.0,C LM,19.087,0.644,2,4.172,10.4,0.955,STUART,0,3.7302400000000007,13,1.0,1.0
-0.2,2998.5,8.0,C LM,25.206999999999997,0.601,2,3.97,10.7,0.948,STUART,0,3.7511600000000005,13,0.9515819750719081,1.3206370828312464
1.1,2999.0,8.0,C LM,27.997,0.5870000000000001,2,3.9330000000000003,10.25,0.94,STUART,0,3.7725200000000005,13,0.9906801007556675,1.1106835402864286
2.2,2999.5,7.0,C LM,28.822,0.602,2,3.875,10.0,0.9329999999999999,STUART,0,3.7918000000000007,13,0.985252987541317,1.029467442940315
1.9,3000.0,8.0,C LM,28.618000000000002,0.622,2,3.969,10.35,0.925,STUART,0,3.8130000000000006,13,1.024258064516129,0.9929220734161406
0.7,3000.5,8.0,C LM,24.815,0.612,2,4.118,11.15,0.9179999999999999,STUART,0,3.838600000000001,13,1.0375409423028472,0.8671116080788315
0.2,3001.0,8.0,C LM,23.371,0.575,2,4.243,11.8,0.91,STUART,0,3.8698800000000007,13,1.0303545410393395,0.941809389482168
0.1,3001.5,8.0,C LM,23.052,0.542,2,4.196000000000001,12.35,0.903,STUART,0,3.8979600000000003,13,0.9889229318878153,0.9863506054512002
-0.1,3002.0,8.0,C LM,23.109,0.522,2,4.192,12.15,0.8959999999999999,STUART,0,3.924000000000001,13,0.9990467111534794,1.002472670484123
-0.3,3002.5,8.0,C LM,24.138,0.511,2,3.978,12.05,0.888,STUART,0,3.9422400000000004,13,0.9489503816793893,1.0445281059327534
-0.1,3003.0,8.0,C LM,24.448,0.511,2,3.975,11.75,0.8809999999999999,STUART,0,3.9622,13,0.9992458521870287,1.0128428204490845
0.0,3003.5,8.0,C LM,25.419,0.523,2,3.9619999999999997,11.6,0.873,STUART,0,3.9850800000000004,13,0.9967295597484276,1.03971695026178
-0.7,3004.0,8.0,C LM,26.724,0.56,2,3.99,11.35,0.866,STUART,0,4.01312,13,1.0070671378091873,1.051339549156143
-0.8,3004.5,8.0,C LM,29.213,0.623,2,3.885,10.7,0.858,STUART,0,4.040920000000001,13,0.9736842105263157,1.093137254901961
0.4,3005.0,6.0,C LM,34.036,0.6859999999999999,2,3.8160000000000003,9.4,0.851,STUART,0,4.07176,13,0.9822393822393823,1.1650977304624655
1.7,3005.5,6.0,C LM,38.157,0.716,2,3.66,7.75,0.843,STUART,0,4.094640000000001,13,0.9591194968553459,1.1210776824538722
1.8,3006.0,5.0,C LM,40.45,0.701,2,3.5439999999999996,6.8,0.836,STUART,0,4.10744,13,0.9683060109289616,1.0600938228896404
3.5,3006.5,6.0,C LM,41.576,0.662,2,3.392,6.45,0.828,STUART,0,4.10976,13,0.9571106094808127,1.0278368355995056
3.7,3007.0,6.0,C LM,40.123000000000005,0.633,2,3.24,7.35,0.821,STUART,0,4.08432,13,0.9551886792452831,0.9650519530498366
3.4,3007.5,6.0,C LM,36.663000000000004,0.632,2,3.2119999999999997,8.1,0.813,STUART,0,4.03248,13,0.9913580246913579,0.9137651720958054
3.8,3008.0,6.0,C LM,32.705999999999996,0.65,2,3.253,8.3,0.8059999999999999,STUART,0,3.97,13,1.0127646326276465,0.8920710252843465
3.4,3008.5,6.0,C LM,30.323,0.672,2,3.2889999999999997,8.7,0.799,STUART,0,3.9070400000000003,13,1.0110667076544726,0.9271387512994559
3.0,3009.0,6.0,C LM,28.601,0.6940000000000001,2,3.3139999999999996,9.4,0.7909999999999999,STUART,0,3.83864,13,1.0076010945576164,0.9432114236718002
2.4,3009.5,6.0,C LM,28.169,0.721,2,3.262,9.7,0.784,STUART,0,3.78448,13,0.9843089921544962,0.9848956330198245
1.4,3010.0,6.0,C LM,29.441999999999997,0.7559999999999999,2,3.31,9.8,0.7759999999999999,STUART,0,3.75,13,1.0147148988350705,1.045191522595761
0.7,3010.5,6.0,C LM,30.878,0.795,2,3.359,9.55,0.769,STUART,0,3.71748,13,1.0148036253776436,1.0487738604714354
0.1,3011.0,6.0,C LM,32.150999999999996,0.8320000000000001,2,3.409,9.35,0.7609999999999999,STUART,0,3.69504,13,1.0148853825543316,1.0412267633914112
0.4,3011.5,6.0,C LM,33.677,0.856,2,3.417,9.1,0.754,STUART,0,3.6744,13,1.0023467292461132,1.0474635314609189
1.1,3012.0,6.0,C LM,33.701,0.872,2,3.444,8.95,0.746,STUART,0,3.65716,13,1.0079016681299386,1.000712652552187
1.5,3012.5,6.0,C LM,35.105,0.889,2,3.466,8.75,0.7390000000000001,STUART,0,3.6370400000000003,13,1.0063879210220674,1.0416604848520814
1.6,3013.0,6.0,C LM,37.104,0.914,2,3.49,8.6,0.731,STUART,0,3.61192,13,1.006924408540104,1.056943455348241
2.1,3013.5,5.0,C LM,37.349000000000004,0.9390000000000001,2,3.418,7.95,0.7240000000000001,STUART,0,3.5789200000000005,13,0.9793696275071633,1.0066030616645107
2.4,3014.0,5.0,C LM,37.936,0.9520000000000001,2,3.5039999999999996,7.7,0.716,STUART,0,3.551240000000001,13,1.0251609128145112,1.0157166189188465
2.1,3014.5,5.0,C LM,39.086999999999996,0.953,2,3.511,7.75,0.7090000000000001,STUART,0,3.524000000000001,13,1.0019977168949774,1.030340573597638
1.7,3015.0,5.0,C LM,38.059,0.951,2,3.55,7.55,0.701,STUART,0,3.506880000000001,13,1.0111079464540016,0.9736996955509505
2.2,3015.5,5.0,C LM,37.202,0.9520000000000001,2,3.603,7.3,0.6940000000000001,STUART,0,3.492000000000001,13,1.0149295774647888,0.9774823300664758
1.8,3016.0,5.0,C LM,37.218,0.951,2,3.675,7.5,0.687,STUART,0,3.4805200000000007,13,1.0199833472106576,1.0004300844040643
1.4,3016.5,5.0,C LM,37.781,0.9490000000000001,2,3.741,7.6,0.679,STUART,0,3.4705600000000008,13,1.0179591836734694,1.015127089042936
1.5,3017.0,5.0,C LM,40.164,0.948,2,3.735,7.35,0.672,STUART,0,3.4645600000000005,13,0.9983961507618283,1.0630740319208067
1.6,3017.5,5.0,C LM,40.955999999999996,0.95,2,3.747,7.3,0.664,STUART,0,3.4618000000000007,13,1.0032128514056224,1.0197191514789363
1.5,3018.0,5.0,C LM,41.013000000000005,0.9520000000000001,2,3.64,7.25,0.657,STUART,0,3.4610000000000007,13,0.971443821724046,1.001391737474363
1.9,3018.5,5.0,C LM,42.547,0.95,2,3.6830000000000003,7.15,0.649,STUART,0,3.466560000000001,13,1.0118131868131868,1.0374027747299635
2.0,3019.0,5.0,C LM,41.192,0.945,2,3.6439999999999997,7.0,0.642,STUART,0,3.4766400000000015,13,0.9894108064078195,0.9681528662420383
2.3,3019.5,6.0,C LM,42.726000000000006,0.941,2,3.7039999999999997,7.15,0.634,STUART,0,3.4952000000000014,13,1.0164654226125138,1.0372402408234611
3.4,3020.0,5.0,C LM,44.407,0.9420000000000001,2,3.695,7.0,0.627,STUART,0,3.514520000000001,13,0.9975701943844493,1.0393437251322377
3.8,3020.5,5.0,C LM,45.387,0.946,2,3.7880000000000003,6.8,0.619,STUART,0,3.535920000000001,13,1.0251691474966171,1.022068592789425
2.6,3021.0,6.0,C LM,45.052,0.945,2,3.917,7.5,0.612,STUART,0,3.561040000000001,13,1.0340549102428722,0.9926190318813757
2.4,3021.5,6.0,C LM,46.129,0.935,2,3.948,7.4,0.604,STUART,0,3.586400000000001,13,1.0079142200663773,1.0239057089585368
2.5,3022.0,6.0,C LM,47.826,0.925,2,4.016,7.05,0.597,STUART,0,3.616560000000001,13,1.0172239108409322,1.0367881376140824
2.3,3022.5,6.0,C LM,50.053999999999995,0.925,2,3.935,6.75,0.59,STUART,0,3.641560000000001,13,0.9798306772908366,1.046585539246435
1.8,3023.0,6.0,C LM,55.562,0.9329999999999999,2,3.9739999999999998,6.9,0.5820000000000001,STUART,0,3.6661600000000014,13,1.0099110546378653,1.110041155552004
2.0,3023.5,6.0,C LM,63.028999999999996,0.9470000000000001,2,3.859,6.8,0.575,STUART,0,3.684160000000001,13,0.971061902365375,1.1343904107123572
1.9,3024.0,5.0,C LM,75.399,0.966,2,3.681,6.45,0.5670000000000001,STUART,0,3.694720000000001,13,0.9538740606374708,1.1962588649669201
0.2,3024.5,6.0,C LM,102.116,0.987,2,3.5610000000000004,6.9,0.56,STUART,0,3.699400000000001,13,0.9674001629991851,1.354341569516837
-0.4,3025.0,6.0,C LM,140.778,0.993,2,3.513,7.0,0.552,STUART,0,3.7012800000000015,13,0.9865206402695871,1.3786086411531981
-0.3,3025.5,6.0,C LM,183.358,0.981,2,3.437,7.35,0.545,STUART,0,3.699160000000002,13,0.9783660688869912,1.3024620324198384
0.2,3026.0,4.0,C LM,213.99900000000002,0.977,2,3.412,7.8,0.537,STUART,0,3.6989200000000015,13,0.9927262147221414,1.1671102433490768
0.0,3026.5,4.0,C LM,220.41299999999998,1.004,2,3.528,8.0,0.53,STUART,0,3.6998800000000016,13,1.033997655334115,1.0299721026733768
0.0,3027.0,4.0,C LM,200.30599999999998,1.0270000000000001,2,3.6710000000000003,8.0,0.522,STUART,0,3.7062800000000022,13,1.0405328798185942,0.9087757981607255
-0.2,3027.5,8.0,C LM,162.149,0.9990000000000001,2,3.7460000000000004,8.5,0.515,STUART,0,3.714120000000002,13,1.0204304004358487,0.8095064551236608
0.2,3028.0,5.0,C LM,121.20200000000001,0.95,2,3.892,9.2,0.507,STUART,0,3.7256800000000023,13,1.0389749065670046,0.7474730032254285
1.3,3028.5,8.0,C LM,92.805,0.9159999999999999,2,3.924,9.95,0.5,STUART,0,3.7356400000000023,13,1.0082219938335046,0.765705186383063
1.9,3029.0,6.0,C LM,77.758,0.894,2,3.9530000000000003,10.65,0.493,STUART,0,3.744120000000003,13,1.0073904179408768,0.8378643392058617
2.9,3029.5,4.0,C LM,67.623,0.879,2,3.889,10.85,0.485,STUART,0,3.7502800000000023,13,0.9838097647356437,0.8696597134699968
2.5,3030.0,4.0,C LM,62.376000000000005,0.873,2,3.799,11.45,0.478,STUART,0,3.7523600000000026,13,0.9768578040627411,0.9224080564305044
2.1,3030.5,4.0,C LM,59.463,0.873,2,3.773,11.25,0.47,STUART,0,3.7576800000000024,13,0.9931560937088708,0.9532993459022701
2.7,3031.0,6.0,C LM,55.211000000000006,0.872,2,3.784,10.45,0.46299999999999997,STUART,0,3.7617200000000026,13,1.0029154518950436,0.9284933488051395
2.3,3031.5,6.0,C LM,51.727,0.866,2,3.787,10.35,0.455,STUART,0,3.7674400000000023,13,1.0007928118393234,0.9368966329173533
2.1,3032.0,6.0,C LM,52.38,0.858,2,3.7760000000000002,10.75,0.44799999999999995,STUART,0,3.7703200000000026,13,0.9970953261156589,1.0126239681404297
2.5,3032.5,4.0,C LM,53.122,0.851,2,3.7239999999999998,11.05,0.44,STUART,0,3.771480000000003,13,0.9862288135593219,1.0141657121038563
2.7,3033.0,4.0,C LM,51.245,0.8440000000000001,2,3.697,11.25,0.433,STUART,0,3.767840000000003,13,0.9927497314715361,0.9646662399759045
1.5,3033.5,4.0,C LM,52.208,0.836,2,3.653,11.75,0.425,STUART,0,3.7572800000000033,13,0.9880984582093589,1.0187920772758319
1.3,3034.0,4.0,C LM,54.95,0.826,2,3.647,12.05,0.418,STUART,0,3.745240000000004,13,0.9983575143717491,1.05252068648483
2.0,3034.5,4.0,C LM,54.43600000000001,0.8170000000000001,2,3.65,12.0,0.41,STUART,0,3.730600000000004,13,1.000822593912805,0.9906460418562331
1.8,3035.0,4.0,C LM,54.81100000000001,0.81,2,3.678,12.1,0.40299999999999997,STUART,0,3.7203200000000036,13,1.0076712328767123,1.0068888235726356
1.6,3035.5,4.0,C LM,55.603,0.8009999999999999,2,3.6439999999999997,12.2,0.396,STUART,0,3.7071200000000037,13,0.9907558455682436,1.0144496542664792
1.3,3036.0,4.0,C LM,54.288999999999994,0.785,2,3.656,12.75,0.38799999999999996,STUART,0,3.6990000000000043,13,1.0032930845225028,0.9763681815729366
2.0,3036.5,4.0,C LM,52.38,0.768,2,3.5980000000000003,13.0,0.381,STUART,0,3.6956800000000043,13,0.9841356673960613,0.9648363388531748
2.0,3037.0,4.0,C LM,53.645,0.758,2,3.582,13.7,0.373,STUART,0,3.696520000000004,13,0.9955530850472484,1.0241504390988927
2.1,3037.5,4.0,C LM,53.93,0.757,2,3.5810000000000004,13.75,0.366,STUART,0,3.6992400000000036,13,0.9997208263539923,1.0053127038866623
2.9,3038.0,4.0,C LM,56.071999999999996,0.755,2,3.645,13.75,0.358,STUART,0,3.7075600000000035,13,1.0178721027645907,1.0397181531615056
4.0,3038.5,4.0,C LM,59.016999999999996,0.75,2,3.694,13.7,0.35100000000000003,STUART,0,3.7188400000000037,13,1.013443072702332,1.0525217577400485
4.4,3039.0,4.0,C LM,62.144,0.742,2,3.65,14.1,0.34299999999999997,STUART,0,3.7237200000000037,13,0.9880887926367081,1.0529847332124642
4.8,3039.5,4.0,C LM,64.814,0.73,2,3.66,14.2,0.336,STUART,0,3.723280000000003,13,1.0027397260273974,1.0429647270854787
5.6,3040.0,4.0,C LM,66.705,0.7140000000000001,2,3.6889999999999996,14.6,0.32799999999999996,STUART,0,3.721000000000003,13,1.0079234972677593,1.029175795352856
6.5,3040.5,4.0,C LM,67.568,0.695,2,3.674,15.45,0.321,STUART,0,3.7122800000000034,13,0.9959338574139334,1.012937560902481
6.7,3041.0,4.0,C LM,67.683,0.6759999999999999,2,3.603,15.65,0.313,STUART,0,3.699440000000003,13,0.9806750136091454,1.0017019891072698
6.0,3041.5,4.0,C LM,67.683,0.662,2,3.562,15.4,0.306,STUART,0,3.683800000000003,13,0.9886205939494864,1.0
5.7,3042.0,4.0,C LM,67.683,0.6659999999999999,2,3.57,15.25,0.299,STUART,0,3.6710400000000027,13,1.0022459292532284,1.0
6.0,3042.5,4.0,C LM,67.683,0.701,2,3.603,15.2,0.29100000000000004,STUART,0,3.663200000000002,13,1.0092436974789918,1.0
5.1,3043.0,4.0,C LM,67.683,0.778,2,3.537,15.65,0.284,STUART,0,3.653760000000003,13,0.9816819317235637,1.0
4.9,3043.5,4.0,C LM,67.683,0.882,2,3.5469999999999997,15.75,0.276,STUART,0,3.6442800000000024,13,1.0028272547356516,1.0
4.4,3044.0,4.0,C LM,67.683,0.973,2,3.533,15.8,0.26899999999999996,STUART,0,3.634120000000002,13,0.9960530025373556,1.0
3.5,3044.5,4.0,C LM,67.683,1.0170000000000001,2,3.495,16.25,0.261,STUART,0,3.6228800000000025,13,0.9892442683272007,1.0
3.905,2972.5,8.0,A1 LM,49.675,0.845,2,3.265,11.175,1.0,CRAWFORD,0,3.3407600000000004,1,0.0,0.0
3.085,2973.0,8.0,A1 LM,34.435,0.879,2,3.8310000000000004,8.175,0.991,CRAWFORD,0,3.3407600000000004,1,1.173353751914242,0.6932058379466534
2.615,2973.5,8.0,A1 LM,26.178,0.92,2,4.306,4.945,0.981,CRAWFORD,0,3.3407600000000004,1,1.1239885147481075,0.760214897633222
0.82,2974.0,8.0,A1 LM,19.463,0.9670000000000001,2,4.578,3.82,0.972,CRAWFORD,0,3.3407600000000004,1,1.0631676730143986,0.7434868973947589
0.32,2974.5,8.0,A1 LM,19.26,0.995,2,4.643,3.63,0.9620000000000001,CRAWFORD,0,3.3407600000000004,1,1.0141983398864132,0.989569953244618
0.06,2975.0,8.0,A1 LM,19.985,1.008,2,4.614,4.32,0.953,CRAWFORD,0,3.3407600000000004,1,0.9937540383372819,1.0376427829698858
-0.01,2975.5,8.0,A1 LM,22.298000000000002,1.002,2,4.4910000000000005,5.5,0.943,CRAWFORD,0,3.3407600000000004,1,0.9733420026007804,1.1157368026019516
0.05,2976.0,8.0,A1 LM,24.611,0.956,2,4.369,6.87,0.934,CRAWFORD,0,3.3407600000000004,1,0.9728345580048985,1.1037312763476543
0.31,2976.5,8.0,A1 LM,24.677,0.8240000000000001,2,4.047,6.94,0.915,CRAWFORD,0,3.3407600000000004,1,0.9262989242389562,1.0026817276827436
0.965,2977.0,8.0,A1 LM,24.945999999999998,0.667,2,3.8930000000000002,5.915,0.9059999999999999,CRAWFORD,0,3.3407600000000004,1,0.9619471213244379,1.010900838837784
2.11,2977.5,6.0,A1 LM,29.31,0.5589999999999999,2,3.52,6.15,0.8959999999999999,CRAWFORD,0,3.3407600000000004,1,0.9041870023118417,1.1749378657901066
3.375,2978.0,6.0,A1 LM,37.321999999999996,0.522,2,3.125,8.445,0.887,CRAWFORD,0,3.3407600000000004,1,0.8877840909090909,1.2733538041624017
3.985,2978.5,6.0,A1 LM,42.141999999999996,0.51,2,2.843,10.785,0.877,CRAWFORD,0,3.3407600000000004,1,0.90976,1.1291463479984996
4.42,2979.0,6.0,A1 LM,52.434,0.49200000000000005,2,2.674,13.15,0.868,CRAWFORD,0,3.3407600000000004,1,0.940555750967288,1.2442219163779602
5.18,2979.5,4.0,A1 LM,63.181000000000004,0.473,2,2.6439999999999997,14.13,0.858,CRAWFORD,0,3.3407600000000004,1,0.9887808526551981,1.2049624289583096
5.52,2980.0,4.0,A1 LM,69.405,0.465,2,2.6630000000000003,14.56,0.8490000000000001,CRAWFORD,0,3.3407600000000004,1,1.0071860816944027,1.0985106281951853
5.82,2980.5,4.0,A1 LM,77.785,0.475,2,2.68,14.94,0.84,CRAWFORD,0,3.3407600000000004,1,1.0063837776943296,1.120740580649809
5.965,2981.0,4.0,A1 LM,83.57700000000001,0.469,2,2.6660000000000004,15.395,0.83,CRAWFORD,0,3.3407600000000004,1,0.9947761194029852,1.074461657131838
6.025,2981.5,4.0,A1 LM,84.05799999999999,0.513,2,2.622,15.855,0.821,CRAWFORD,0,3.3407600000000004,1,0.9834958739684919,1.0057551718774302
5.95,2982.0,4.0,A1 LM,81.82,0.544,2,2.609,16.05,0.8109999999999999,CRAWFORD,0,3.3407600000000004,1,0.9950419527078567,0.9733755264222322
5.74,2982.5,4.0,A1 LM,80.257,0.563,2,2.6260000000000003,16.1,0.802,CRAWFORD,0,3.3407600000000004,1,1.0065159064775777,0.9808970911757517
5.135,2983.0,4.0,A1 LM,79.833,0.579,2,2.662,15.715,0.792,CRAWFORD,0,3.3407600000000004,1,1.0137090632140136,0.9947169717283226
4.565,2983.5,4.0,A1 LM,80.32300000000001,0.583,2,2.693,15.275,0.7829999999999999,CRAWFORD,0,3.3407600000000004,1,1.0116453794139746,1.006137812683978
4.365,2984.0,4.0,A1 LM,84.704,0.59,2,2.7110000000000003,15.165,0.774,CRAWFORD,0,3.3407600000000004,1,1.006683995544003,1.054542285522204
4.725,2984.5,4.0,A1 LM,96.67399999999999,0.596,2,2.7439999999999998,15.565,0.764,CRAWFORD,0,3.3407600000000004,1,1.0121726300258205,1.1413156403475633
4.88,2985.0,4.0,A1 LM,112.662,0.609,2,2.824,15.71,0.755,CRAWFORD,0,3.3231200000000003,1,1.0291545189504374,1.1653805573370297
5.11,2985.5,4.0,A1 LM,131.484,0.634,2,2.935,15.6,0.745,CRAWFORD,0,3.28728,1,1.0393059490084986,1.167066091494914
5.33,2986.0,4.0,A1 LM,138.16899999999998,0.659,2,3.0,15.1,0.736,CRAWFORD,0,3.23504,1,1.0221465076660987,1.050842688083721
5.1,2986.5,4.0,A1 LM,135.045,0.682,2,3.048,14.46,0.726,CRAWFORD,0,3.17384,1,1.016,0.9773900078888897
4.415,2987.0,4.0,A1 LM,117.726,0.7070000000000001,2,3.097,13.315,0.7170000000000001,CRAWFORD,0,3.112,1,1.0160761154855642,0.871753859824503
3.395,2987.5,4.0,A1 LM,98.382,0.7290000000000001,2,3.193,11.695,0.708,CRAWFORD,0,3.0551599999999994,1,1.0309977397481433,0.835686254523215
3.235,2988.0,4.0,A1 LM,91.348,0.7709999999999999,2,3.3080000000000003,10.985,0.698,CRAWFORD,0,3.00784,1,1.0360162856248043,0.9285031814762863
3.21,2988.5,4.0,A1 LM,87.05,0.831,2,3.4930000000000003,10.64,0.6890000000000001,CRAWFORD,0,2.9728,1,1.055925030229746,0.9529491614485265
2.835,2989.0,4.0,A1 LM,82.98,0.9279999999999999,2,3.5260000000000002,10.115,0.679,CRAWFORD,0,2.9519599999999997,1,1.009447466361294,0.9532452613440552
0.475,2989.5,6.0,A1 LM,67.264,1.0190000000000001,2,3.217,8.435,0.67,CRAWFORD,0,2.9249199999999997,1,0.9123652864435621,0.8106049650518197
-2.385,2990.0,6.0,A1 LM,57.068999999999996,1.047,2,3.157,7.115,0.66,CRAWFORD,0,2.9103999999999997,1,0.9813490829965806,0.848433039961941
-3.97,2990.5,6.0,A1 LM,46.873999999999995,1.0659999999999998,2,3.159,6.6,0.6509999999999999,CRAWFORD,0,2.9117599999999997,1,1.0006335128286348,0.8213566034099072
-3.69,2991.0,6.0,A1 LM,39.325,1.06,2,3.2239999999999998,7.15,0.642,CRAWFORD,0,2.927,1,1.0205761316872428,0.8389512309595939
-2.73,2991.5,6.0,A1 LM,43.946000000000005,1.042,2,3.272,7.29,0.632,CRAWFORD,0,2.95092,1,1.0148883374689825,1.1175079465988558
-0.9,2992.0,6.0,A1 LM,51.73,1.005,2,3.29,7.98,0.623,CRAWFORD,0,2.97676,1,1.0055012224938875,1.1771264733991715
1.46,2992.5,6.0,A1 LM,58.373999999999995,0.956,2,3.2769999999999997,9.41,0.613,CRAWFORD,0,3.00132,1,0.9960486322188449,1.128436110574135
3.985,2993.0,4.0,A1 LM,67.75399999999999,0.904,2,3.2960000000000003,11.545,0.604,CRAWFORD,0,3.02596,1,1.005797985962771,1.1606879775242402
5.045,2993.5,4.0,A1 LM,71.206,0.8740000000000001,2,3.3280000000000003,12.915,0.594,CRAWFORD,0,3.0524400000000003,1,1.0097087378640777,1.0509490214599877
4.86,2994.0,4.0,A1 LM,69.188,0.852,2,3.33,12.85,0.585,CRAWFORD,0,3.08076,1,1.0006009615384615,0.9716596915990225
3.455,2994.5,4.0,A1 LM,58.452,0.841,2,3.332,11.265,0.575,CRAWFORD,0,3.10968,1,1.0006006006006005,0.8448285829912701
2.185,2995.0,6.0,A1 LM,38.715,0.816,2,3.365,9.855,0.5660000000000001,CRAWFORD,0,3.1392399999999996,1,1.009903961584634,0.6623383288852392
0.96,2995.5,6.0,A1 LM,30.541,0.8009999999999999,2,3.4760000000000004,8.76,0.557,CRAWFORD,0,3.1717999999999993,1,1.0329866270430907,0.7888673640707735
-0.04,2996.0,8.0,A1 LM,21.684,0.792,2,3.7739999999999996,8.28,0.547,CRAWFORD,0,3.2150399999999997,1,1.0857307249712311,0.7099963982842736
-0.505,2996.5,8.0,A1 LM,21.252,0.7929999999999999,2,4.041,9.225,0.5379999999999999,CRAWFORD,0,3.2682399999999996,1,1.0707472178060415,0.980077476480354
-0.555,2997.0,8.0,A1 LM,23.116999999999997,0.7929999999999999,2,4.292,9.895,0.528,CRAWFORD,0,3.33016,1,1.0621133382826031,1.0877564464520986
-0.46,2997.5,8.0,A1 LM,28.85,0.7909999999999999,2,4.371,9.89,0.519,CRAWFORD,0,3.3920399999999997,1,1.0184063373718548,1.2479993078686682
