DeltaPHI,Depth,Facies,Formation,GR,ILD_log10,NM_M,PE,PHIND,RELPOS,Well Name,train,PE2,smooth_PE,smooth_GR,enc_formation,3prev_Depth,3prev_ILD_log10,3prev_DeltaPHI,3prev_PHIND,3prev_smooth_PE,3prev_smooth_GR,3prev_enc,2prev_enc
2.3,3022.5,6.0,C LM,50.053999999999995,0.925,2,3.935,6.75,0.59,STUART,0,,3.796999999999996,44.63330000000007,13,1.0006621420294652,0.977801268498943,0.6052631578947368,0.9926470588235294,1.0247759904998381,1.079687269437409,13.0,13.0
1.8,3023.0,6.0,C LM,55.562,0.9329999999999999,2,3.9739999999999998,6.9,0.5820000000000001,STUART,0,,3.830399999999996,46.08820000000007,13,1.0006620324395896,0.9873015873015872,0.6923076923076923,0.92,1.0270821043599507,1.0941468336399784,13.0,13.0
2.0,3023.5,6.0,C LM,63.028999999999996,0.9470000000000001,2,3.859,6.8,0.575,STUART,0,,3.8479999999999963,48.13640000000007,13,1.0006619228859839,1.0128342245989306,0.8333333333333334,0.9189189189189189,1.0261059705074531,1.1205639088117734,13.0,13.0
1.9,3024.0,6.0,C LM,75.399,0.966,2,3.681,6.45,0.5670000000000001,STUART,0,,3.851699999999996,51.55710000000007,13,1.00066181336863,1.0443243243243243,0.76,0.9148936170212767,1.0194537081149755,1.179162235411163,13.0,13.0
0.2,3024.5,6.0,C LM,102.116,0.987,2,3.5610000000000004,6.9,0.56,STUART,0,,3.837399999999996,57.49610000000007,13,1.0006617038875103,1.067027027027027,0.08695652173913045,1.0222222222222224,1.0106399789307348,1.2881884153759633,13.0,13.0
-0.4,3025.0,4.0,C LM,140.778,0.993,2,3.513,7.0,0.552,STUART,0,,3.819199999999996,67.13320000000007,13,1.0006615944426067,1.0643086816720257,-0.22222222222222224,1.0144927536231882,0.9970760233918128,1.456624472207636,13.0,13.0
-0.3,3025.5,4.0,C LM,183.358,0.981,2,3.437,7.35,0.545,STUART,0,,3.784099999999995,80.93030000000007,13,1.000661485033901,1.0359028511087645,-0.15,1.0808823529411764,0.9833939708939706,1.6812703068779542,13.0,13.0
0.2,3026.0,4.0,C LM,213.99900000000002,0.977,2,3.412,7.8,0.537,STUART,0,,3.7335999999999947,97.82500000000007,13,1.0006613756613756,1.0113871635610767,0.10526315789473685,1.2093023255813953,0.9693382142949862,1.8974108318737855,13.0,13.0
0.0,3026.5,4.0,C LM,220.41299999999998,1.004,2,3.528,8.0,0.53,STUART,0,,3.691599999999995,115.25340000000008,13,1.0006612663250123,1.0172239108409322,0.0,1.1594202898550725,0.9620055245739298,2.004542916823923,13.0,13.0
0.0,3027.0,4.0,C LM,200.30599999999998,1.0270000000000001,2,3.6710000000000003,8.0,0.522,STUART,0,,3.657099999999995,130.50140000000007,13,1.0006611570247934,1.0342396777442096,-0.0,1.1428571428571428,0.9575565563468786,1.9439174655758988,13.0,13.0
-0.2,3027.5,4.0,C LM,162.149,0.9990000000000001,2,3.7460000000000004,8.5,0.515,STUART,0,,3.638199999999995,141.7109000000001,13,1.0006610477607008,1.0183486238532111,0.6666666666666667,1.1564625850340136,0.9614439364710234,1.7510240293190555,13.0,13.0
0.2,3028.0,4.0,C LM,121.20200000000001,0.95,2,3.892,9.2,0.507,STUART,0,,3.6299999999999955,148.2749000000001,13,1.0006609385327165,0.9723643807574206,1.0,1.1794871794871795,0.9722519820012858,1.515715819064656,13.0,13.0
1.3,3028.5,4.0,C LM,92.805,0.9159999999999999,2,3.924,9.95,0.5,STUART,0,,3.6364999999999954,151.2525000000001,13,1.0006608293408228,0.9123505976095617,0.0,1.24375,0.985074222559324,1.3123474014649459,13.0,13.0
1.9,3029.0,4.0,C LM,77.758,0.894,2,3.9530000000000003,10.65,0.493,STUART,0,,3.663699999999996,151.4884000000001,13,1.0006607201850017,0.8704965920155793,0.0,1.33125,1.0018047086489297,1.1608181981189474,13.0,13.0
2.9,3029.5,4.0,C LM,67.623,0.879,2,3.889,10.85,0.485,STUART,0,,3.696499999999996,148.0391000000001,13,1.0006606110652354,0.8798798798798798,-14.499999999999998,1.276470588235294,1.016024407674125,1.04465570397196,13.0,13.0
2.5,3030.0,4.0,C LM,62.376000000000005,0.873,2,3.799,11.45,0.478,STUART,0,,3.7250999999999963,140.1989000000001,13,1.000660501981506,0.9189473684210526,12.5,1.2445652173913044,1.0261983471074383,0.945533600090103,13.0,13.0
2.1,3030.5,4.0,C LM,59.463,0.873,2,3.773,11.25,0.47,STUART,0,,3.7586999999999966,127.8094000000001,13,1.0006603929337956,0.953056768558952,1.6153846153846154,1.1306532663316584,1.0336037398597557,0.8450068593907539,13.0,13.0
2.7,3031.0,4.0,C LM,55.211000000000006,0.872,2,3.784,10.45,0.46299999999999997,STUART,0,,3.795899999999997,111.9306000000001,13,1.0006602839220864,0.9753914988814317,1.4210526315789476,0.9812206572769953,1.0360837404809349,0.7388724153136479,13.0,13.0
2.3,3031.5,4.0,C LM,51.727,0.866,2,3.787,10.35,0.455,STUART,0,,3.821799999999997,95.0620000000001,13,1.0006601749463608,0.9852104664391353,0.793103448275862,0.9539170506912442,1.033896929527932,0.6421411640573337,13.0,13.0
2.1,3032.0,4.0,C LM,52.38,0.858,2,3.7760000000000002,10.75,0.44799999999999995,STUART,0,,3.8322999999999974,80.2694000000001,13,1.0006600660066007,0.9828178694158075,0.8400000000000001,0.9388646288209608,1.0287777509328613,0.5725394421782201,13.0,13.0
2.5,3032.5,4.0,C LM,53.122,0.851,2,3.7239999999999998,11.05,0.44,STUART,0,,3.8300999999999967,69.36670000000011,13,1.0006599571027883,0.9747995418098511,1.1904761904761905,0.9822222222222223,1.0189959294436908,0.5427355108466205,13.0,13.0
2.7,3033.0,4.0,C LM,51.245,0.8440000000000001,2,3.697,11.25,0.433,STUART,0,,3.8105999999999964,62.37100000000011,13,1.000659848234906,0.9678899082568808,1.0,1.0765550239234452,1.0038725993835453,0.557229211672233,13.0,13.0
1.5,3033.5,4.0,C LM,52.208,0.836,2,3.653,11.75,0.425,STUART,0,,3.7834999999999965,58.311300000000095,13,1.0006597394029357,0.9653579676674364,0.6521739130434783,1.1352657004830917,0.9899785441415039,0.6134028318360653,13.0,13.0
1.3,3034.0,6.0,C LM,54.95,0.826,2,3.647,12.05,0.418,STUART,0,,3.752899999999996,56.030500000000096,13,1.0006596306068603,0.9627039627039626,0.6190476190476191,1.1209302325581396,0.9792813715001432,0.6980306318472547,13.0,13.0
2.0,3034.5,6.0,C LM,54.43600000000001,0.8170000000000001,2,3.65,12.0,0.41,STUART,0,,3.7289999999999957,54.711800000000096,13,1.0006595218466612,0.9600470035252645,0.8,1.085972850678733,0.9736038223545074,0.7887329222811523,13.0,13.0
1.8,3035.0,6.0,C LM,54.81100000000001,0.81,2,3.678,12.1,0.40299999999999997,STUART,0,,3.7168999999999954,53.9553000000001,13,1.0006594131223212,0.9597156398104265,0.6666666666666666,1.0755555555555556,0.9754106964782446,0.8650703051097466,13.0,13.0
1.6,3035.5,4.0,C LM,55.603,0.8009999999999999,2,3.6439999999999997,12.2,0.396,STUART,0,,3.703999999999995,53.5693000000001,13,1.0006593044338223,0.958133971291866,1.0666666666666667,1.0382978723404255,0.9789877097925197,0.9186778548926197,13.0,13.0
1.3,3036.0,4.0,C LM,54.288999999999994,0.785,2,3.656,12.75,0.38799999999999996,STUART,0,,3.691199999999995,53.4771000000001,13,1.000659195781147,0.950363196125908,1.0,1.058091286307054,0.9835593807455565,0.9544283916795319,13.0,13.0
2.0,3036.5,6.0,C LM,52.38,0.768,2,3.5980000000000003,13.0,0.381,STUART,0,,3.672299999999995,53.5424000000001,13,1.0006590871642775,0.9400244798041615,1.0,1.0833333333333333,0.9847948511665324,0.9786261830171921,13.0,13.0
2.0,3037.0,6.0,C LM,53.645,0.758,2,3.582,13.7,0.373,STUART,0,,3.6528999999999945,53.6689000000001,13,1.000658978583196,0.9358024691358025,1.1111111111111112,1.1322314049586777,0.9827813500497724,0.9946919023710368,13.0,13.0
2.1,3037.5,4.0,C LM,53.93,0.757,2,3.5810000000000004,13.75,0.366,STUART,0,,3.6385999999999954,53.7497000000001,13,1.0006588700378851,0.9450686641697879,1.3125,1.1270491803278688,0.982343412526998,1.0033676004726588,13.0,13.0
2.9,3038.0,4.0,C LM,56.071999999999996,0.755,2,3.645,13.75,0.358,STUART,0,,3.6333999999999955,54.2324000000001,13,1.0006587615283267,0.9617834394904459,2.230769230769231,1.0784313725490196,0.9843411356740357,1.014123802524819,13.0,13.0
4.0,3038.5,4.0,C LM,59.016999999999996,0.75,2,3.694,13.7,0.35100000000000003,STUART,0,,3.6374999999999957,54.913300000000106,13,1.0006586530545036,0.9765625,2.0,1.0538461538461539,0.9905236500285927,1.0256040072914177,13.0,13.0
4.4,3039.0,4.0,C LM,62.144,0.742,2,3.65,14.1,0.34299999999999997,STUART,0,,3.637799999999996,55.6327000000001,13,1.0006585446163978,0.978891820580475,2.2,1.0291970802919708,0.9958662980098009,1.0365910238518024,13.0,13.0
4.8,3039.5,4.0,C LM,64.814,0.73,2,3.66,14.2,0.336,STUART,0,,3.6387999999999954,56.6705000000001,13,1.0006584362139919,0.964332892998679,2.2857142857142856,1.0327272727272727,1.0000549661957896,1.054340768413591,13.0,13.0
5.6,3040.0,4.0,C LM,66.705,0.7140000000000001,2,3.6889999999999996,14.6,0.32799999999999996,STUART,0,,3.639899999999996,57.859900000000096,13,1.000658327847268,0.9456953642384107,1.9310344827586206,1.0618181818181818,1.0017889580007708,1.0668880595363655,13.0,13.0
6.5,3040.5,4.0,C LM,67.568,0.695,2,3.674,15.45,0.321,STUART,0,,3.642899999999996,59.056400000000096,13,1.0006582195162086,0.9266666666666666,1.625,1.1277372262773722,1.0014845360824742,1.0754480244312394,13.0,13.0
6.7,3041.0,4.0,C LM,67.683,0.6759999999999999,2,3.603,15.65,0.313,STUART,0,,3.6375999999999964,60.3958000000001,13,1.0006581112207964,0.9110512129380053,1.5227272727272727,1.1099290780141844,0.9999450217164222,1.085616912355503,13.0,13.0
6.0,3041.5,4.0,C LM,67.683,0.662,2,3.562,15.4,0.306,STUART,0,,3.633999999999996,61.9261000000001,13,1.0006580029610133,0.9068493150684932,1.25,1.0845070422535212,0.9986808838078489,1.0927396087911698,13.0,13.0
5.7,3042.0,4.0,C LM,67.683,0.6659999999999999,2,3.57,15.25,0.299,STUART,0,,3.632799999999996,63.3299000000001,13,1.000657894736842,0.9327731092436973,1.017857142857143,1.0445205479452055,0.998049396961455,1.0945387046987636,13.0,13.0
6.0,3042.5,4.0,C LM,67.683,0.701,2,3.603,15.2,0.29100000000000004,STUART,0,,3.634999999999996,64.7052000000001,13,1.000657786548265,1.00863309352518,0.9230769230769231,0.9838187702265372,0.9978313980619835,1.095650937070326,13.0,13.0
5.1,3043.0,4.0,C LM,67.683,0.778,2,3.537,15.65,0.284,STUART,0,,3.6241999999999956,65.86630000000011,13,1.0006576783952648,1.1508875739644973,0.7611940298507462,1.0,0.9963162524741586,1.0905774904877492,13.0,13.0
4.9,3043.5,4.0,C LM,67.683,0.882,2,3.5469999999999997,15.75,0.276,STUART,0,,3.609499999999995,66.73290000000011,13,1.0006575702778235,1.3323262839879153,0.8166666666666668,1.0227272727272727,0.9932581177765545,1.077621552140374,13.0,13.0
4.4,3044.0,4.0,C LM,67.683,0.973,2,3.533,15.8,0.26899999999999996,STUART,0,,3.597799999999995,67.28680000000011,13,1.0006574621959237,1.460960960960961,0.7719298245614036,1.0360655737704918,0.9903655582470818,1.062480755535695,13.0,13.0
3.5,3044.5,4.0,C LM,67.683,1.0170000000000001,2,3.495,16.25,0.261,STUART,0,,3.5812999999999944,67.57370000000012,13,1.000657354149548,1.450784593437946,0.5833333333333334,1.069078947368421,0.9852269601100409,1.044331831135674,13.0,13.0
3.905,2972.5,6.0,A1 LM,49.675,0.845,2,3.265,11.175,1.0,CRAWFORD,0,,4.2036999999999995,26.552799999999998,1,1.0006728343145501,1.1775147928994083,0.08194622279129322,0.32483221476510066,1.0,1.0,1.0,1.0
3.085,2973.0,6.0,A1 LM,34.435,0.879,2,3.8310000000000004,8.175,0.991,CRAWFORD,0,,4.2036999999999995,26.552799999999998,1,1.0006728343145501,1.1775147928994083,0.08194622279129322,0.32483221476510066,1.0,1.0,1.0,1.0
2.615,2973.5,6.0,A1 LM,26.178,0.92,2,4.306,4.945,0.981,CRAWFORD,0,,4.2036999999999995,26.552799999999998,1,1.0006728343145501,1.1775147928994083,0.08194622279129322,0.32483221476510066,1.0,1.0,1.0,1.0
0.82,2974.0,8.0,A1 LM,19.463,0.9670000000000001,2,4.578,3.82,0.972,CRAWFORD,0,,4.2036999999999995,26.552799999999998,1,1.0006728343145501,1.1775147928994083,0.08194622279129322,0.32483221476510066,1.0,1.0,1.0,1.0
0.32,2974.5,8.0,A1 LM,19.26,0.995,2,4.643,3.63,0.9620000000000001,CRAWFORD,0,,4.2036999999999995,26.552799999999998,1,1.0006728343145501,1.1775147928994083,0.08194622279129322,0.32483221476510066,1.0,1.0,1.0,1.0
0.06,2975.0,8.0,A1 LM,19.985,1.008,2,4.614,4.32,0.953,CRAWFORD,0,,4.2036999999999995,26.552799999999998,1,1.0006727211570803,1.1467576791808873,0.01944894651539708,0.5284403669724771,1.0,1.0,1.0,1.0
-0.01,2975.5,8.0,A1 LM,22.298000000000002,1.002,2,4.4910000000000005,5.5,0.943,CRAWFORD,0,,4.2036999999999995,26.552799999999998,1,1.000672608037666,1.0891304347826087,-0.0038240917782026767,1.1122345803842264,1.0,1.0,1.0,1.0
0.05,2976.0,8.0,A1 LM,24.611,0.956,2,4.369,6.87,0.934,CRAWFORD,0,,4.2036999999999995,26.552799999999998,1,1.0006724949562877,0.9886246122026886,0.06097560975609757,1.7984293193717278,1.0,1.0,1.0,1.0
0.31,2976.5,6.0,A1 LM,24.677,0.8240000000000001,2,4.047,6.94,0.915,CRAWFORD,0,,4.2036999999999995,26.552799999999998,1,1.0006723819129266,0.8281407035175881,0.96875,1.9118457300275484,1.0,1.0,1.0,1.0
0.965,2977.0,6.0,A1 LM,24.945999999999998,0.667,2,3.8930000000000002,5.915,0.9059999999999999,CRAWFORD,0,,4.2036999999999995,26.552799999999998,1,1.0006722689075631,0.6617063492063492,16.083333333333332,1.3692129629629628,1.0,1.0,1.0,1.0
2.11,2977.5,6.0,A1 LM,29.31,0.5589999999999999,2,3.52,6.15,0.8959999999999999,CRAWFORD,0,,4.2292000000000005,24.516299999999994,1,1.000672155940178,0.5578842315369261,-210.99999999999997,1.1181818181818182,1.0060660846397225,0.9233037570425716,1.0,1.0
3.375,2978.0,6.0,A1 LM,37.321999999999996,0.522,2,3.125,8.445,0.887,CRAWFORD,0,,4.1586,24.804999999999996,1,1.0006720430107527,0.5460251046025105,67.5,1.2292576419213974,0.989271356186217,0.9341764333704919,1.0,1.0
3.985,2978.5,7.0,A1 LM,42.141999999999996,0.51,2,2.843,10.785,0.877,CRAWFORD,0,,4.012300000000001,26.401399999999995,1,1.0006719301192677,0.6189320388349514,12.85483870967742,1.5540345821325647,0.9544686823512623,0.9942981531137958,1.0,1.0
4.42,2979.0,5.0,A1 LM,52.434,0.49200000000000005,2,2.674,13.15,0.868,CRAWFORD,0,,3.8219000000000003,29.698499999999996,1,1.0006718172657036,0.7376311844077962,4.580310880829016,2.2231614539306848,0.9091752503746701,1.118469615257148,1.0,1.0
5.18,2979.5,7.0,A1 LM,63.181000000000004,0.473,2,2.6439999999999997,14.13,0.858,CRAWFORD,0,,3.622,34.090599999999995,1,1.000671704450042,0.8461538461538461,2.4549763033175354,2.297560975609756,0.85642674737539,1.3905279344762465,1.0,1.0
5.52,2980.0,7.0,A1 LM,69.405,0.465,2,2.6630000000000003,14.56,0.8490000000000001,CRAWFORD,0,,3.4269,39.03259999999999,1,1.0006715916722633,0.8908045977011494,1.6355555555555554,1.7240970988750741,0.824051363439619,1.573577907679903,1.0,1.0
5.82,2980.5,7.0,A1 LM,77.785,0.475,2,2.68,14.94,0.84,CRAWFORD,0,,3.2458,44.581299999999985,1,1.0006714789323485,0.9313725490196078,1.4604767879548308,1.3852573018080667,0.8089624404954763,1.6885960592998854,1.0,1.0
5.965,2981.0,4.0,A1 LM,83.57700000000001,0.469,2,2.6660000000000004,15.395,0.83,CRAWFORD,0,,3.0754999999999995,50.47789999999999,1,1.0006713662302786,0.9532520325203251,1.3495475113122173,1.1707224334600759,0.8047044663648968,1.6996784349377914,1.0,1.0
6.025,2981.5,7.0,A1 LM,84.05799999999999,0.513,2,2.622,15.855,0.821,CRAWFORD,0,,2.9329999999999994,56.41599999999998,1,1.0006712535660345,1.0845665961945032,1.1631274131274132,1.12208067940552,0.8097736057426834,1.6548843376179942,1.0,1.0
5.95,2982.0,4.0,A1 LM,81.82,0.544,2,2.609,16.05,0.8109999999999999,CRAWFORD,0,,2.8045999999999993,62.10339999999998,1,1.0006711409395974,1.1698924731182796,1.0778985507246377,1.102335164835165,0.8184073068954447,1.5910649047206693,1.0,1.0
5.74,2982.5,4.0,A1 LM,80.257,0.563,2,2.6260000000000003,16.1,0.802,CRAWFORD,0,,2.7151999999999994,67.19809999999998,1,1.000671028350948,1.1852631578947368,0.986254295532646,1.0776439089692103,0.8365272043872078,1.5073158476760438,1.0,1.0
5.135,2983.0,4.0,A1 LM,79.833,0.579,2,2.662,15.715,0.792,CRAWFORD,0,,2.6688999999999994,71.44919999999998,1,1.000670915800067,1.2345415778251598,0.8608549874266554,1.0207859694706074,0.8677938546577791,1.41545508034209,1.0,1.0
4.565,2983.5,4.0,A1 LM,80.32300000000001,0.583,2,2.693,15.275,0.7829999999999999,CRAWFORD,0,,2.6538999999999993,75.26729999999998,1,1.000670803286936,1.1364522417153995,0.7576763485477178,0.9634184799747714,0.9048414592567336,1.3341481140102098,1.0,1.0
4.365,2984.0,4.0,A1 LM,84.704,0.59,2,2.7110000000000003,15.165,0.774,CRAWFORD,0,,2.6575999999999995,78.49429999999998,1,1.000670690811536,1.0845588235294117,0.7336134453781513,0.944859813084112,0.9475861085359767,1.2639291890621127,1.0,1.0
4.725,2984.5,4.0,A1 LM,96.67399999999999,0.596,2,2.7439999999999998,15.565,0.764,CRAWFORD,0,,2.6675999999999993,81.84359999999997,1,1.0006705783738474,1.0586145648312613,0.823170731707317,0.9667701863354036,0.9824690630524454,1.2179451502349024,1.0,1.0
4.88,2985.0,4.0,A1 LM,112.662,0.609,2,2.824,15.71,0.755,CRAWFORD,0,,2.683699999999999,86.16929999999998,1,1.000670465973852,1.0518134715025906,0.9503407984420643,0.9996818326439708,1.005545355764547,1.2060219008750275,1.0,1.0
5.11,2985.5,4.0,A1 LM,131.484,0.634,2,2.935,15.6,0.745,CRAWFORD,0,,2.709199999999999,91.53919999999998,1,1.00067035361153,1.0874785591766725,1.1193866374589265,1.0212765957446808,1.0208372583744678,1.216188172021582,1.0,1.0
5.33,2986.0,4.0,A1 LM,138.16899999999998,0.659,2,3.0,15.1,0.736,CRAWFORD,0,,2.742599999999999,96.99839999999998,1,1.0006702412868633,1.116949152542373,1.2210767468499426,0.9957138147049127,1.031983744732089,1.235738136399713,1.0,1.0
5.1,2986.5,4.0,A1 LM,135.045,0.682,2,3.048,14.46,0.726,CRAWFORD,0,,2.785199999999999,102.09709999999998,1,1.0006701289998325,1.144295302013423,1.0793650793650793,0.929007388371346,1.0440845704003596,1.2474658983720173,1.0,1.0
4.415,2987.0,4.0,A1 LM,117.726,0.7070000000000001,2,3.097,13.315,0.7170000000000001,CRAWFORD,0,,2.8339999999999987,105.68769999999998,1,1.0006700167504188,1.1609195402298853,0.9047131147540984,0.8475493316359006,1.0560047695345975,1.2265122265122266,1.0,1.0
3.395,2987.5,4.0,A1 LM,98.382,0.7290000000000001,2,3.193,11.695,0.708,CRAWFORD,0,,2.890699999999999,107.50019999999998,1,1.0006699045386032,1.1498422712933756,0.6643835616438356,0.7496794871794872,1.0669939465524878,1.174362458924701,1.0,1.0
3.235,2988.0,4.0,A1 LM,91.348,0.7709999999999999,2,3.3080000000000003,10.985,0.698,CRAWFORD,0,,2.955299999999999,108.65169999999996,1,1.000669792364367,1.1699544764795142,0.6069418386491557,0.7274834437086093,1.0775541457011595,1.120139095077857,1.0,1.0
3.21,2988.5,4.0,A1 LM,87.05,0.831,2,3.4930000000000003,10.64,0.6890000000000001,CRAWFORD,0,,3.035299999999999,109.32439999999994,1,1.0006696802276913,1.2184750733137828,0.6294117647058823,0.73582295988935,1.0897960649145484,1.070788494482213,1.0,1.0
2.835,2989.0,4.0,A1 LM,82.98,0.9279999999999999,2,3.5260000000000002,10.115,0.679,CRAWFORD,0,,3.116799999999999,109.15199999999996,1,1.0006695681285571,1.3125884016973124,0.6421291053227632,0.7596695456252347,1.0997882851093863,1.0327786487926218,1.0,1.0
0.475,2989.5,6.0,A1 LM,67.264,1.0190000000000001,2,3.217,8.435,0.67,CRAWFORD,0,,3.164099999999999,106.21099999999994,1,1.0006694560669456,1.3978052126200273,0.13991163475699558,0.7212483967507483,1.0945791676756496,0.9880074641721593,1.0,1.0
-2.385,2990.0,6.0,A1 LM,57.068999999999996,1.047,2,3.157,7.115,0.66,CRAWFORD,0,,3.197399999999999,100.65169999999993,1,1.000669344042838,1.3579766536964981,-0.7372488408037093,0.6477014110150205,1.081920617196224,0.9263702270650157,1.0,1.0
-3.97,2990.5,6.0,A1 LM,46.873999999999995,1.0659999999999998,2,3.159,6.6,0.6509999999999999,CRAWFORD,0,,3.2197999999999984,92.19069999999994,1,1.0006692320562154,1.2827918170878458,-1.236760124610592,0.6203007518796991,1.0607847659209961,0.843276523813531,1.0,1.0
-3.69,2991.0,6.0,A1 LM,39.325,1.06,2,3.2239999999999998,7.15,0.642,CRAWFORD,0,,3.242199999999998,82.30629999999994,1,1.0006691201070592,1.142241379310345,-1.3015873015873016,0.7068709836875927,1.040233572895277,0.7540521474640864,1.0,1.0
-2.73,2991.5,6.0,A1 LM,43.946000000000005,1.042,2,3.272,7.29,0.632,CRAWFORD,0,,3.264599999999998,73.19639999999995,1,1.0006690081953504,1.0225711481844946,-5.747368421052632,0.8642560758743331,1.0317625865174929,0.6891602564706103,1.0,1.0
-0.9,2992.0,6.0,A1 LM,51.73,1.005,2,3.29,7.98,0.623,CRAWFORD,0,,3.283899999999998,66.59679999999994,1,1.0006688963210701,0.9598853868194842,0.37735849056603776,1.1215741391426564,1.027053230749984,0.6616559879266817,1.0,1.0
1.46,2992.5,6.0,A1 LM,58.373999999999995,0.956,2,3.2769999999999997,9.41,0.613,CRAWFORD,0,,3.2922999999999982,62.59599999999996,1,1.0006687844842,0.8968105065666042,-0.36775818639798485,1.4257575757575758,1.022516926517175,0.6789838888304353,1.0,1.0
3.985,2993.0,4.0,A1 LM,67.75399999999999,0.904,2,3.2960000000000003,11.545,0.604,CRAWFORD,0,,3.291099999999998,60.23659999999997,1,1.000668672684721,0.8528301886792453,-1.0799457994579946,1.6146853146853146,1.0150823514897291,0.7318589220995235,1.0,1.0
5.045,2993.5,4.0,A1 LM,71.206,0.8740000000000001,2,3.3280000000000003,12.915,0.594,CRAWFORD,0,,3.274599999999998,58.65219999999997,1,1.000668560922614,0.8387715930902112,-1.847985347985348,1.7716049382716048,1.003063162408871,0.8012989709876444,1.0,1.0
4.86,2994.0,4.0,A1 LM,69.188,0.852,2,3.33,12.85,0.585,CRAWFORD,0,,3.2549999999999977,57.27299999999997,1,1.000668449197861,0.8477611940298508,-5.4,1.6102756892230574,0.9911994884131672,0.8599962760973503,1.0,1.0
3.455,2994.5,4.0,A1 LM,58.452,0.841,2,3.332,11.265,0.575,CRAWFORD,0,,3.266499999999998,56.39179999999997,1,1.0006683375104428,0.8797071129707112,2.366438356164384,1.1971307120085017,0.9921635330923669,0.9008850405776727,1.0,1.0
2.185,2995.0,6.0,A1 LM,38.715,0.816,2,3.365,9.855,0.5660000000000001,CRAWFORD,0,,3.2872999999999974,54.556399999999975,1,1.0006682258603408,0.9026548672566371,0.548306148055207,0.8536162841056735,0.9988453708486523,0.9057018490419447,1.0,1.0
0.96,2995.5,6.0,A1 LM,30.541,0.8009999999999999,2,3.4760000000000004,8.76,0.557,CRAWFORD,0,,3.3189999999999977,52.92309999999998,1,1.0006681142475364,0.9164759725400455,0.19028741328047571,0.6782810685249709,1.0135589079582237,0.9023207995608008,1.0,1.0
-0.04,2996.0,8.0,A1 LM,21.684,0.792,2,3.7739999999999996,8.28,0.547,CRAWFORD,0,,3.373999999999998,51.15899999999998,1,1.0006680026720107,0.9295774647887325,-0.008230452674897118,0.6443579766536964,1.0365591397849463,0.8932481273898697,1.0,1.0
-0.505,2996.5,8.0,A1 LM,21.252,0.7929999999999999,2,4.041,9.225,0.5379999999999999,CRAWFORD,0,,3.450899999999998,48.88959999999997,1,1.0006678911337452,0.9429250891795481,-0.14616497829232997,0.8189081225033288,1.0564518597887649,0.8669629272341014,1.0,1.0
-0.555,2997.0,8.0,A1 LM,23.116999999999997,0.7929999999999999,2,4.292,9.895,0.528,CRAWFORD,0,,3.551099999999998,46.028299999999966,1,1.0006677796327212,0.9718137254901961,-0.2540045766590389,1.0040588533739219,1.080248228029082,0.8436828676378938,1.0,1.0
-0.46,2997.5,8.0,A1 LM,28.85,0.7909999999999999,2,4.371,9.89,0.519,CRAWFORD,0,,3.660499999999998,43.07589999999997,1,1.00066766816892,0.9875156054931336,-0.4791666666666667,1.1289954337899544,1.1028924374811693,0.8139338020637489,1.0,1.0
-0.085,2998.0,6.0,A1 LM,36.226,0.7879999999999999,2,4.112,9.175,0.509,CRAWFORD,0,,3.7420999999999984,39.92309999999996,1,1.000667556742323,0.9949494949494948,2.125,1.1080917874396137,1.1090989922940133,0.7803729549052949,1.0,1.0
0.41,2998.5,6.0,A1 LM,42.83,0.8009999999999999,2,3.91,8.49,0.5,CRAWFORD,0,,3.8002999999999987,37.08549999999996,1,1.0006674453529116,1.0100882723833544,-0.8118811881188118,0.9203252032520326,1.1012489495493931,0.7585560119125536,1.0,1.0
1.255,2999.0,6.0,A1 LM,46.846000000000004,0.82,2,3.793,8.275,0.491,CRAWFORD,0,,3.8465999999999987,34.851299999999966,1,1.0006673340006673,1.034047919293821,-2.261261261261261,0.8362809499747348,1.0832136521077977,0.7571711316733399,1.0,1.0
1.77,2999.5,6.0,A1 LM,48.133,0.845,2,3.486,8.29,0.48100000000000004,CRAWFORD,0,,3.8619999999999983,33.81939999999996,1,1.0006672226855713,1.06826801517067,-3.8478260869565215,0.8382204246713851,1.0550471247097393,0.7851118606924054,1.0,1.0
1.35,3000.0,6.0,A1 LM,43.162,0.8740000000000001,2,3.263,8.64,0.47200000000000003,CRAWFORD,0,,3.851799999999998,34.264099999999964,1,1.0006671114076051,1.1091370558375637,-15.882352941176471,0.9416893732970028,1.02931509045723,0.8582524904128186,1.0,1.0
1.01,3000.5,6.0,A1 LM,36.586,0.92,2,3.187,8.74,0.462,CRAWFORD,0,,3.822899999999998,34.868599999999965,1,1.0006670001667501,1.1485642946317105,2.4634146341463414,1.0294464075382803,1.0059468989290317,0.9402219196181797,1.0,1.0
0.625,3001.0,6.0,A1 LM,32.746,0.955,2,3.173,8.535,0.45299999999999996,CRAWFORD,0,,3.7627999999999977,35.97479999999996,1,1.0006668889629877,1.1646341463414633,0.4980079681274901,1.0314199395770391,0.9782145271148545,1.0322369610315827,1.0,1.0
0.565,3001.5,6.0,A1 LM,30.956999999999997,0.9740000000000001,2,3.315,8.555,0.44299999999999995,CRAWFORD,0,,3.6901999999999973,36.94529999999996,1,1.0006667777962994,1.1526627218934913,0.31920903954802254,1.031966224366707,0.9555152770585186,1.092429197442888,1.0,1.0
