Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS
2,C SH,KIMZEY A,3101.5,64.98,0.612,18.13,16.066,3.4780981063842775,1,0.5
2,C SH,KIMZEY A,3102.0,67.63600000000001,0.672,16.726,16.107,3.4957058906555174,1,0.474
2,C SH,KIMZEY A,3102.5,64.374,0.764,14.251,15.1995,3.5344804763793944,1,0.447
2,C SH,KIMZEY A,3103.0,62.215,0.797,12.82,14.264000000000001,3.5652812480926515,1,0.42100000000000004
2,C SH,KIMZEY A,3103.5,60.81399999999999,0.8079999999999999,13.425,13.5215,3.6050817012786864,1,0.395
3,C SH,KIMZEY A,3104.0,60.88399999999999,0.742,14.360999999999999,12.3385,3.6637688636779786,1,0.368
3,C SH,KIMZEY A,3104.5,62.553999999999995,0.764,15.24,11.623,3.7245068073272707,1,0.342
2,C SH,KIMZEY A,3105.0,64.78399999999999,0.759,16.340999999999998,11.0725,3.728021574020386,1,0.289
2,C SH,KIMZEY A,3105.5,67.764,0.745,13.645,12.2555,3.7064857482910156,1,0.263
2,C SH,KIMZEY A,3106.0,70.192,0.721,13.645999999999999,12.696,3.6842549800872804,1,0.237
2,C SH,KIMZEY A,3106.5,71.594,0.6990000000000001,13.535,13.1365,3.6388794422149657,1,0.21100000000000002
2,C SH,KIMZEY A,3107.0,70.705,0.672,13.425,13.4665,3.561818170547485,1,0.184
2,C SH,KIMZEY A,3107.5,69.295,0.612,12.159,14.8695,3.45368332862854,1,0.158
2,C SH,KIMZEY A,3108.0,67.78399999999999,0.589,12.841,15.3755,3.370265483856201,1,0.132
2,C SH,KIMZEY A,3108.5,65.164,0.563,15.079,15.0605,3.3474309921264647,1,0.105
3,C SH,KIMZEY A,3109.0,62.957,0.53,16.795,14.9175,3.3043710708618166,1,0.079
3,C SH,KIMZEY A,3109.5,56.582,0.46399999999999997,19.038,15.227,3.281609058380127,1,0.053
5,C LM,KIMZEY A,3110.5,39.6,0.366,19.312,19.160999999999998,3.28737096786499,2,1.0
5,C LM,KIMZEY A,3111.0,25.305999999999997,0.415,18.625999999999998,17.303,3.3069999694824217,2,0.988
5,C LM,KIMZEY A,3111.5,22.906,0.546,18.294,14.993,3.344126987457275,2,0.976
5,C LM,KIMZEY A,3112.0,19.956,0.715,12.765,11.5405,3.4246582984924316,2,0.9640000000000001
5,C LM,KIMZEY A,3112.5,16.938,0.982,12.655,8.5145,3.6072498321533204,2,0.9520000000000001
5,C LM,KIMZEY A,3113.0,11.761,1.329,7.757999999999999,5.956,3.864530420303345,2,0.94
8,C LM,KIMZEY A,3113.5,10.149,1.456,5.801,6.0225,4.103663730621338,2,0.929
8,C LM,KIMZEY A,3114.0,11.587,1.3359999999999999,5.557,6.5065,4.212378978729248,2,0.917
8,C LM,KIMZEY A,3114.5,13.411,1.2329999999999999,5.997000000000001,6.3415,4.264467048645019,2,0.905
8,C LM,KIMZEY A,3115.0,16.222,1.162,6.218,6.011,4.367330551147461,2,0.893
8,C LM,KIMZEY A,3115.5,16.939,1.08,5.392,4.553,4.568247699737549,2,0.8809999999999999
6,C LM,KIMZEY A,3116.0,18.085,1.069,5.282,3.398,4.793137645721435,2,0.8690000000000001
6,C LM,KIMZEY A,3116.5,19.651,1.178,4.7860000000000005,3.315,4.924096870422363,2,0.857
6,C LM,KIMZEY A,3117.0,21.289,1.206,4.7860000000000005,3.535,4.96834135055542,2,0.845
6,C LM,KIMZEY A,3117.5,23.054000000000002,1.146,5.392,3.508,4.9471235275268555,2,0.833
5,C LM,KIMZEY A,3118.0,24.473000000000003,1.2819999999999998,5.888,3.37,4.927733707427978,2,0.821
5,C LM,KIMZEY A,3118.5,28.116,1.2819999999999998,7.207999999999999,3.315,4.880635547637939,2,0.81
5,C LM,KIMZEY A,3119.0,31.275,1.129,8.363,3.6175,4.774778270721436,2,0.7979999999999999
6,C LM,KIMZEY A,3119.5,34.781,1.02,9.024,5.103,4.641654109954834,2,0.7859999999999999
6,C LM,KIMZEY A,3120.0,39.565,0.966,8.639,7.2765,4.5153711318969725,2,0.774
6,C LM,KIMZEY A,3120.5,40.913000000000004,0.95,7.912000000000001,7.132999999999999,4.494188499450684,2,0.762
8,C LM,KIMZEY A,3121.0,41.211000000000006,0.95,7.593,6.4785,4.5464812278747555,2,0.75
5,C LM,KIMZEY A,3121.5,39.653,0.966,8.06,5.942,4.646269226074219,2,0.738
5,C LM,KIMZEY A,3122.0,39.653,0.966,8.06,5.942,4.767371749877929,2,0.738
6,C LM,KIMZEY A,3122.5,37.346,1.004,6.877999999999999,5.956,4.8638482093811035,2,0.726
5,C LM,KIMZEY A,3123.0,34.785,1.097,7.4270000000000005,4.6905,4.986297225952148,2,0.7140000000000001
6,C LM,KIMZEY A,3123.5,35.079,1.1909999999999998,7.428,3.48,5.12238655090332,2,0.7020000000000001
6,C LM,KIMZEY A,3124.0,37.080999999999996,1.2690000000000001,5.612,2.847,5.259845733642578,2,0.69
6,C LM,KIMZEY A,3124.5,35.89,1.347,4.4319999999999995,3.977,5.329750823974609,2,0.679
6,C LM,KIMZEY A,3125.0,33.215,1.347,3.742,4.663,5.343732452392578,2,0.667
6,C LM,KIMZEY A,3125.5,33.306999999999995,1.287,4.787,3.8105,5.295558071136474,2,0.655
6,C LM,KIMZEY A,3126.0,35.619,1.204,4.842,4.388,5.251456451416016,2,0.643
5,C LM,KIMZEY A,3126.5,36.917,1.02,4.677,5.6255,5.21813268661499,2,0.631
6,C LM,KIMZEY A,3127.0,33.366,1.026,5.255,6.3825,5.164581394195556,2,0.619
6,C LM,KIMZEY A,3127.5,26.31,1.217,4.02,6.233,5.129862976074219,2,0.607
6,C LM,KIMZEY A,3128.0,23.061,1.3530000000000002,2.136,6.501,5.0614197731018065,2,0.595
9,C LM,KIMZEY A,3128.5,20.498,1.505,1.321,6.4785,5.013974571228028,2,0.583
9,C LM,KIMZEY A,3129.0,19.037,1.4509999999999998,2.056,7.122000000000001,4.940570926666259,2,0.5710000000000001
9,C LM,KIMZEY A,3129.5,19.16,1.162,2.5860000000000003,7.607,4.874638175964355,2,0.56
9,C LM,KIMZEY A,3130.0,20.461,1.031,2.503,8.6935,4.724267482757568,2,0.5479999999999999
9,C LM,KIMZEY A,3130.5,23.425,0.7909999999999999,4.0169999999999995,9.9725,4.493039989471436,2,0.536
9,C LM,KIMZEY A,3131.0,31.561999999999998,0.759,5.805,9.5265,4.283458232879639,2,0.524
9,C LM,KIMZEY A,3131.5,43.298,0.759,6.603,8.8445,4.188858127593994,2,0.512
6,C LM,KIMZEY A,3132.0,60.57899999999999,0.77,7.675,8.3355,4.208913516998291,2,0.5
4,C LM,KIMZEY A,3132.5,65.001,0.737,8.472999999999999,9.2295,4.192332601547241,2,0.488
4,C LM,KIMZEY A,3133.0,65.014,0.677,9.904,12.311,4.1327940940856935,2,0.47600000000000003
4,C LM,KIMZEY A,3133.5,61.49,0.688,10.134,12.140999999999998,4.12913408279419,2,0.46399999999999997
4,C LM,KIMZEY A,3134.0,63.556999999999995,0.721,11.019,12.1385,4.118760395050049,2,0.452
4,C LM,KIMZEY A,3134.5,66.737,0.693,11.581,12.1595,4.196574544906616,2,0.44
4,C LM,KIMZEY A,3135.0,69.863,0.6829999999999999,10.454,12.915999999999999,4.237554025650025,2,0.429
4,C LM,KIMZEY A,3135.5,79.245,0.677,10.619000000000002,12.9435,4.315148067474365,2,0.41700000000000004
4,C LM,KIMZEY A,3136.0,86.023,0.688,10.949000000000002,11.7335,4.334999656677246,2,0.405
6,C LM,KIMZEY A,3136.5,101.037,0.732,10.179,12.0085,4.296250534057617,2,0.39299999999999996
6,C LM,KIMZEY A,3137.0,153.374,0.748,8.198,13.439,4.290729665756226,2,0.381
6,C LM,KIMZEY A,3137.5,144.11700000000002,0.672,9.187999999999999,13.439,4.337933492660523,2,0.369
4,C LM,KIMZEY A,3138.0,245.36,0.721,9.642000000000001,13.927,4.387018346786499,2,0.35700000000000004
2,A1 SH,CROSS H CATTLE,2573.5,118.439,0.674493717,6.3,9.95,3.6310000000000002,1,1.0
2,A1 SH,CROSS H CATTLE,2574.0,92.55,0.645225712,9.9,13.05,3.45,1,0.987
2,A1 SH,CROSS H CATTLE,2574.5,102.16799999999999,0.630020851,12.0,14.5,3.364,1,0.9740000000000001
2,A1 SH,CROSS H CATTLE,2575.0,88.898,0.60031933,15.1,16.05,3.187,1,0.961
2,A1 SH,CROSS H CATTLE,2575.5,85.493,0.57863921,13.6,15.9,3.0989999999999998,1,0.9470000000000001
2,A1 SH,CROSS H CATTLE,2576.0,82.802,0.5699588179999999,13.0,14.9,3.069,1,0.934
2,A1 SH,CROSS H CATTLE,2576.5,84.257,0.576456532,12.7,14.35,3.077,1,0.9209999999999999
2,A1 SH,CROSS H CATTLE,2577.0,85.34899999999999,0.592731766,12.8,14.7,3.1010000000000004,1,0.9079999999999999
2,A1 SH,CROSS H CATTLE,2577.5,84.31700000000001,0.6106601629999999,13.5,15.15,3.0780000000000003,1,0.895
2,A1 SH,CROSS H CATTLE,2578.0,83.495,0.6237659999999999,13.4,15.1,3.062,1,0.882
2,A1 SH,CROSS H CATTLE,2578.5,83.696,0.630427875,12.7,14.75,3.074,1,0.868
2,A1 SH,CROSS H CATTLE,2579.0,82.766,0.631342286,12.6,14.4,3.114,1,0.855
2,A1 SH,CROSS H CATTLE,2579.5,85.311,0.629817196,12.3,13.95,3.133,1,0.8420000000000001
2,A1 SH,CROSS H CATTLE,2580.0,87.29700000000001,0.627365857,12.1,13.65,3.136,1,0.8290000000000001
2,A1 SH,CROSS H CATTLE,2580.5,85.494,0.622317661,11.6,13.3,3.173,1,0.816
2,A1 SH,CROSS H CATTLE,2581.0,82.90700000000001,0.613841822,11.3,13.05,3.179,1,0.8029999999999999
2,A1 SH,CROSS H CATTLE,2581.5,84.398,0.602819342,10.3,12.75,3.1210000000000004,1,0.789
2,A1 SH,CROSS H CATTLE,2582.0,81.723,0.592176757,9.2,12.6,3.077,1,0.7759999999999999
2,A1 SH,CROSS H CATTLE,2582.5,83.501,0.5835388189999999,8.0,12.3,3.0580000000000003,1,0.763
2,A1 SH,CROSS H CATTLE,2583.0,88.667,0.575072326,7.6,12.3,3.0669999999999997,1,0.75
2,A1 SH,CROSS H CATTLE,2583.5,93.12899999999999,0.562887381,8.0,12.8,3.105,1,0.737
2,A1 SH,CROSS H CATTLE,2584.0,90.255,0.542202782,8.8,13.4,3.127,1,0.7240000000000001
2,A1 SH,CROSS H CATTLE,2584.5,87.152,0.510276844,9.6,13.8,3.154,1,0.711
1,A1 SH,CROSS H CATTLE,2585.0,76.105,0.469085299,9.5,13.55,3.2110000000000003,1,0.6970000000000001
1,A1 SH,CROSS H CATTLE,2585.5,68.911,0.419460073,9.0,12.9,3.281,1,0.684
1,A1 SH,CROSS H CATTLE,2586.0,60.968,0.366982976,9.1,12.25,3.2510000000000003,1,0.6709999999999999
1,A1 SH,CROSS H CATTLE,2586.5,58.121,0.314709693,9.6,11.8,3.167,1,0.6579999999999999
1,A1 SH,CROSS H CATTLE,2587.0,58.57,0.260548373,9.2,12.3,3.159,1,0.645
1,A1 SH,CROSS H CATTLE,2587.5,57.287,0.21192108399999998,8.4,13.0,3.1189999999999998,1,0.632
1,A1 SH,CROSS H CATTLE,2588.0,60.771,0.17231096899999998,7.5,14.25,3.022,1,0.618
1,A1 SH,CROSS H CATTLE,2588.5,64.14699999999999,0.1430148,6.7,15.75,2.928,1,0.605
1,A1 SH,CROSS H CATTLE,2589.0,61.211000000000006,0.12352498099999999,5.5,16.95,2.892,1,0.5920000000000001
1,A1 SH,CROSS H CATTLE,2589.5,63.105,0.111262514,4.2,17.8,2.892,1,0.579
1,A1 SH,CROSS H CATTLE,2590.0,54.482,0.09933527800000001,3.6,17.2,2.895,1,0.5529999999999999
1,A1 SH,CROSS H CATTLE,2590.5,57.7,0.095866453,4.4,16.6,2.886,1,0.539
1,A1 SH,CROSS H CATTLE,2591.0,62.74,0.091666958,5.0,16.7,2.8810000000000002,1,0.526
1,A1 SH,CROSS H CATTLE,2591.5,61.915,0.08421868699999999,4.9,17.35,2.838,1,0.513
1,A1 SH,CROSS H CATTLE,2592.0,60.425,0.071882007,4.4,18.6,2.7539999999999996,1,0.5
1,A1 SH,CROSS H CATTLE,2592.5,58.016999999999996,0.055760465,3.8,19.6,2.6860000000000004,1,0.48700000000000004
1,A1 SH,CROSS H CATTLE,2593.0,55.815,0.03702788,4.0,20.1,2.617,1,0.474
1,A1 SH,CROSS H CATTLE,2593.5,58.413000000000004,-0.004364805,2.3,20.25,2.574,1,0.434
1,A1 SH,CROSS H CATTLE,2594.0,60.306000000000004,-0.011441043,2.2,19.9,2.571,1,0.42100000000000004
1,A1 SH,CROSS H CATTLE,2594.5,60.198,-0.015922966,2.3,19.95,2.556,1,0.408
1,A1 SH,CROSS H CATTLE,2595.0,56.657,-0.019088062,2.8,20.1,2.552,1,0.395
1,A1 SH,CROSS H CATTLE,2595.5,59.458999999999996,-0.022733787999999998,2.9,20.25,2.5140000000000002,1,0.382
1,A1 SH,CROSS H CATTLE,2596.0,59.586000000000006,-0.025949097,3.1,20.45,2.508,1,0.368
1,A1 SH,CROSS H CATTLE,2596.5,58.077,-0.025949097,3.3,20.65,2.516,1,0.355
1,A1 SH,CROSS H CATTLE,2597.0,59.244,-0.019088062,3.4,20.5,2.5810000000000004,1,0.342
1,A1 SH,CROSS H CATTLE,2597.5,60.552,-0.002613616,3.3,20.45,2.589,1,0.32899999999999996
2,A1 SH,CROSS H CATTLE,2598.0,63.458,0.02201574,3.6,20.2,2.6289999999999996,1,0.316
2,A1 SH,CROSS H CATTLE,2598.5,66.977,0.055378330999999996,4.2,20.1,2.694,1,0.303
2,A1 SH,CROSS H CATTLE,2599.0,74.958,0.095518042,4.3,19.55,2.702,1,0.289
2,A1 SH,CROSS H CATTLE,2599.5,80.42,0.13893394,3.8,18.3,2.694,1,0.276
2,A1 SH,CROSS H CATTLE,2600.0,86.667,0.181843588,4.9,17.05,2.7260000000000004,1,0.263
1,A1 SH,CROSS H CATTLE,2600.5,92.34299999999999,0.222196046,6.0,16.7,2.7689999999999997,1,0.25
1,A1 SH,CROSS H CATTLE,2601.0,79.336,0.283074975,7.4,17.9,2.844,1,0.22399999999999998
1,A1 SH,CROSS H CATTLE,2601.5,70.243,0.292034436,7.0,17.2,2.892,1,0.21100000000000002
1,A1 SH,CROSS H CATTLE,2602.0,63.513000000000005,0.28735377300000003,7.1,15.75,2.8819999999999997,1,0.19699999999999998
1,A1 SH,CROSS H CATTLE,2602.5,65.541,0.273464273,6.3,15.35,2.892,1,0.184
1,A1 SH,CROSS H CATTLE,2603.0,66.595,0.25959387899999997,5.6,15.4,2.912,1,0.171
1,A1 SH,CROSS H CATTLE,2603.5,71.108,0.249931757,5.2,15.9,2.835,1,0.158
2,A1 SH,CROSS H CATTLE,2604.0,75.609,0.247482261,5.1,16.25,2.781,1,0.145
2,A1 SH,CROSS H CATTLE,2604.5,81.872,0.255272505,5.1,16.15,2.7769999999999997,1,0.132
3,A1 SH,CROSS H CATTLE,2605.0,90.061,0.273464273,6.4,16.2,2.8169999999999997,1,0.11800000000000001
2,A1 SH,CROSS H CATTLE,2605.5,95.985,0.300812794,6.0,18.3,2.74,1,0.105
2,A1 SH,CROSS H CATTLE,2606.0,97.149,0.33405144,2.8,23.5,2.635,1,0.092
2,A1 SH,CROSS H CATTLE,2606.5,95.986,0.37069809299999995,5.0,25.9,2.662,1,0.079
2,A1 SH,CROSS H CATTLE,2607.0,88.553,0.407560849,3.4,24.8,2.735,1,0.066
2,A1 SH,CROSS H CATTLE,2607.5,86.023,0.471291711,7.0,15.6,2.9560000000000004,1,0.039
2,A1 SH,CROSS H CATTLE,2608.0,88.06,0.503245771,9.7,13.25,3.158,1,0.026000000000000002
8,A1 SH,CROSS H CATTLE,2608.5,85.898,0.5404546139999999,5.1,16.05,3.0989999999999998,1,0.013000000000000001
8,A1 LM,CROSS H CATTLE,2609.0,79.42699999999999,0.581038949,2.3,19.75,3.154,2,1.0
8,A1 LM,CROSS H CATTLE,2609.5,64.6,0.620552445,2.9,20.95,3.2769999999999997,2,0.977
8,A1 LM,CROSS H CATTLE,2610.0,58.806000000000004,0.655138435,1.0,18.8,3.5639999999999996,2,0.955
8,A1 LM,CROSS H CATTLE,2610.5,49.85,0.688330818,0.8,13.3,3.9960000000000004,2,0.932
8,A1 LM,CROSS H CATTLE,2611.0,49.848,0.719911064,1.6,10.2,4.547,2,0.909
8,A1 LM,CROSS H CATTLE,2611.5,60.413999999999994,0.7518946879999999,2.9,8.75,4.857,2,0.8859999999999999
8,A1 LM,CROSS H CATTLE,2612.0,73.64699999999999,0.787956123,2.4,9.1,4.925,2,0.8640000000000001
4,A1 LM,CROSS H CATTLE,2612.5,87.87799999999999,0.824646415,2.3,9.25,4.86,2,0.841
4,A1 LM,CROSS H CATTLE,2613.0,92.819,0.855761372,3.5,8.75,4.534,2,0.818
4,A1 LM,CROSS H CATTLE,2613.5,94.398,0.87875152,5.1,8.65,4.305,2,0.795
4,A1 LM,CROSS H CATTLE,2614.0,95.024,0.891983231,8.7,8.85,4.131,2,0.773
4,A1 LM,CROSS H CATTLE,2614.5,86.084,0.8924285470000001,11.6,8.8,3.967,2,0.75
4,A1 LM,CROSS H CATTLE,2615.0,89.32,0.885021795,11.8,8.7,3.839,2,0.727
6,A1 LM,CROSS H CATTLE,2615.5,95.088,0.877025616,10.7,8.85,3.898,2,0.705
6,A1 LM,CROSS H CATTLE,2616.0,102.887,0.875813389,10.5,8.75,3.9730000000000003,2,0.682
4,A1 LM,CROSS H CATTLE,2616.5,96.204,0.884398826,8.0,10.0,3.6830000000000003,2,0.659
6,A1 LM,CROSS H CATTLE,2617.0,84.08200000000001,0.9045532629999999,-0.4,13.8,3.45,2,0.636
6,A1 LM,CROSS H CATTLE,2617.5,72.325,0.924434364,-0.9,14.85,3.427,2,0.614
8,A1 LM,CROSS H CATTLE,2618.0,53.93899999999999,0.940516485,-3.0,13.9,3.358,2,0.591
8,A1 LM,CROSS H CATTLE,2618.5,44.042,0.9608511540000001,-4.4,10.6,3.343,2,0.568
8,A1 LM,CROSS H CATTLE,2619.0,47.244,0.99237676,-2.7,7.55,3.528,2,0.545
6,A1 LM,CROSS H CATTLE,2619.5,54.919,1.033463966,-1.1,6.75,3.841,2,0.523
6,A1 LM,CROSS H CATTLE,2620.0,66.39699999999999,1.081995025,-0.6,6.5,3.985,2,0.5
6,A1 LM,CROSS H CATTLE,2620.5,77.704,1.120705516,-0.3,6.55,4.171,2,0.47700000000000004
6,A1 LM,CROSS H CATTLE,2621.0,84.14399999999999,1.14245204,0.8,6.3,4.313,2,0.455
6,A1 LM,CROSS H CATTLE,2621.5,82.835,1.147026715,2.1,6.05,4.365,2,0.43200000000000005
5,A1 LM,CROSS H CATTLE,2622.0,77.283,1.141575183,3.3,6.25,4.362,2,0.409
5,A1 LM,CROSS H CATTLE,2622.5,74.363,1.132483825,5.5,6.65,4.305,2,0.386
5,A1 LM,CROSS H CATTLE,2623.0,75.024,1.126423654,7.8,7.1,4.188,2,0.364
5,A1 LM,CROSS H CATTLE,2623.5,77.016,1.12083706,8.3,7.25,4.147,2,0.341
5,A1 LM,CROSS H CATTLE,2624.0,79.22399999999999,1.1119678370000001,6.7,6.65,4.128,2,0.318
6,A1 LM,CROSS H CATTLE,2624.5,77.067,1.09961159,4.6,6.2,4.203,2,0.295
8,A1 LM,CROSS H CATTLE,2625.0,71.623,1.086644521,3.3,5.95,4.296,2,0.273
8,A1 LM,CROSS H CATTLE,2625.5,63.68,1.07773118,2.2,6.3,4.436,2,0.25
8,A1 LM,CROSS H CATTLE,2626.0,66.183,1.073498399,1.9,6.85,4.525,2,0.22699999999999998
8,A1 LM,CROSS H CATTLE,2626.5,68.669,1.074560468,1.7,7.05,4.633,2,0.205
6,A1 LM,CROSS H CATTLE,2627.0,76.803,1.08546897,1.9,6.65,4.612,2,0.182
6,A1 LM,CROSS H CATTLE,2627.5,81.08800000000001,1.107345665,1.9,6.25,4.6,2,0.159
5,A1 LM,CROSS H CATTLE,2628.0,85.869,1.13219563,2.3,5.75,4.5489999999999995,2,0.136
6,A1 LM,CROSS H CATTLE,2628.5,81.391,1.146314122,3.6,5.3,4.442,2,0.114
6,A1 LM,CROSS H CATTLE,2629.0,75.87100000000001,1.115244285,4.2,5.3,4.256,2,0.091
6,A1 LM,CROSS H CATTLE,2629.5,69.179,1.02341709,3.4,6.0,4.001,2,0.068
6,A1 LM,CROSS H CATTLE,2630.0,73.616,0.8887409609999999,2.9,7.05,3.812,2,0.045
6,A1 LM,CROSS H CATTLE,2630.5,73.916,0.7701890229999999,2.4,8.9,3.542,2,0.023
3,B1 SH,CROSS H CATTLE,2631.0,87.40799999999999,0.678700435,-1.8,14.4,3.1010000000000004,1,1.0
3,B1 SH,CROSS H CATTLE,2632.5,122.568,0.578753784,-16.4,71.7,0.99,1,0.955
2,B1 SH,CROSS H CATTLE,2633.0,120.345,0.568319085,2.0,84.4,0.833,1,0.9390000000000001
2,B1 SH,CROSS H CATTLE,2633.5,109.836,0.56205483,1.5,81.65,0.852,1,0.924
2,B1 SH,CROSS H CATTLE,2634.0,94.62299999999999,0.566437492,-10.3,65.85,1.234,1,0.909
2,B1 SH,CROSS H CATTLE,2634.5,85.419,0.593396842,-14.5,50.85,1.787,1,0.894
2,B1 SH,CROSS H CATTLE,2635.0,79.45100000000001,0.649042634,-13.6,39.4,2.36,1,0.879
2,B1 SH,CROSS H CATTLE,2635.5,73.811,0.728678367,-11.0,31.6,2.806,1,0.8640000000000001
2,B1 SH,CROSS H CATTLE,2636.0,69.518,0.812646016,-5.5,23.85,3.236,1,0.848
2,B1 SH,CROSS H CATTLE,2636.5,62.166000000000004,0.8794972870000001,-1.7,17.85,3.542,1,0.833
2,B1 SH,CROSS H CATTLE,2637.0,59.183,0.90982337,2.2,13.5,3.762,1,0.818
2,B1 SH,CROSS H CATTLE,2637.5,61.178000000000004,0.8991636409999999,3.9,10.35,3.803,1,0.8029999999999999
2,B1 SH,CROSS H CATTLE,2638.0,63.123999999999995,0.870637963,6.5,8.15,3.8,1,0.7879999999999999
2,B1 SH,CROSS H CATTLE,2638.5,68.801,0.837272703,9.7,7.45,3.7760000000000002,1,0.773
2,B1 SH,CROSS H CATTLE,2639.0,74.956,0.806451323,8.2,11.0,3.6889999999999996,1,0.758
2,B1 SH,CROSS H CATTLE,2639.5,73.741,0.779307828,11.0,13.0,3.693,1,0.742
2,B1 SH,CROSS H CATTLE,2640.0,70.887,0.7578513440000001,7.2,15.9,3.59,1,0.727
2,B1 SH,CROSS H CATTLE,2640.5,66.10600000000001,0.738859802,6.9,16.25,3.5980000000000003,1,0.7120000000000001
2,B1 SH,CROSS H CATTLE,2641.0,61.301,0.720655357,6.1,15.55,3.5439999999999996,1,0.6970000000000001
2,B1 SH,CROSS H CATTLE,2641.5,62.446999999999996,0.70612011,7.1,12.65,3.7310000000000003,1,0.682
2,B1 SH,CROSS H CATTLE,2642.0,66.43,0.6974908870000001,9.0,10.4,3.8110000000000004,1,0.667
2,B1 SH,CROSS H CATTLE,2642.5,66.115,0.6966184590000001,3.6,14.0,3.675,1,0.652
2,B1 SH,CROSS H CATTLE,2643.0,69.423,0.698883137,0.5,17.65,3.533,1,0.636
2,B1 SH,CROSS H CATTLE,2643.5,69.913,0.697316542,0.2,17.8,3.5639999999999996,1,0.621
2,B1 SH,CROSS H CATTLE,2644.0,69.283,0.6923180440000001,1.3,15.35,3.592,1,0.606
3,B1 SH,CROSS H CATTLE,2644.5,66.611,0.683317262,6.0,11.7,3.575,1,0.591
3,B1 SH,CROSS H CATTLE,2645.0,65.69800000000001,0.671265433,7.5,10.45,3.552,1,0.5760000000000001
1,B1 SH,CROSS H CATTLE,2645.5,60.898,0.651181062,6.7,9.05,3.4819999999999998,1,0.561
1,B1 SH,CROSS H CATTLE,2646.0,54.422,0.623869268,4.1,8.15,3.375,1,0.545
1,B1 SH,CROSS H CATTLE,2646.5,52.522,0.589502796,2.1,8.05,3.292,1,0.53
1,B1 SH,CROSS H CATTLE,2647.0,47.696999999999996,0.546048866,0.7,8.75,3.2310000000000003,1,0.515
1,B1 SH,CROSS H CATTLE,2647.5,49.446999999999996,0.497067936,1.1,9.05,3.301,1,0.5
1,B1 SH,CROSS H CATTLE,2648.0,51.292,0.44106640700000005,2.5,8.85,3.3560000000000003,1,0.485
1,B1 SH,CROSS H CATTLE,2648.5,50.455,0.386498966,3.5,9.15,3.364,1,0.47
1,B1 SH,CROSS H CATTLE,2649.0,49.663999999999994,0.334654767,4.4,10.4,3.3110000000000004,1,0.455
1,B1 SH,CROSS H CATTLE,2649.5,51.81399999999999,0.285782274,5.1,12.05,3.228,1,0.439
1,B1 SH,CROSS H CATTLE,2650.0,50.33,0.237543738,5.1,13.65,3.093,1,0.424
1,B1 SH,CROSS H CATTLE,2650.5,55.273,0.19451434199999998,5.0,15.0,2.925,1,0.409
1,B1 SH,CROSS H CATTLE,2651.0,57.158,0.15715444,4.5,16.15,2.785,1,0.39399999999999996
1,B1 SH,CROSS H CATTLE,2651.5,58.471000000000004,0.12352498099999999,4.9,17.15,2.7230000000000003,1,0.379
1,B1 SH,CROSS H CATTLE,2652.0,60.956,0.09482038,4.8,17.7,2.697,1,0.364
1,B1 SH,CROSS H CATTLE,2652.5,61.141999999999996,0.070776463,4.2,18.3,2.653,1,0.348
1,B1 SH,CROSS H CATTLE,2653.0,65.743,0.050766310999999995,3.2,19.0,2.6510000000000002,1,0.33299999999999996
1,B1 SH,CROSS H CATTLE,2653.5,62.268,0.034227261,3.3,19.15,2.657,1,0.318
1,B1 SH,CROSS H CATTLE,2654.0,60.073,0.021189298999999998,2.9,19.45,2.67,1,0.303
1,B1 SH,CROSS H CATTLE,2654.5,58.534,0.011147361000000001,2.8,19.8,2.648,1,0.28800000000000003
1,B1 SH,CROSS H CATTLE,2655.0,55.718999999999994,0.004321374,2.9,19.85,2.676,1,0.273
1,B1 SH,CROSS H CATTLE,2655.5,53.799,0.0021660620000000003,2.8,20.0,2.674,1,0.258
1,B1 SH,CROSS H CATTLE,2656.0,57.85,0.005180513,2.8,19.9,2.681,1,0.242
1,B1 SH,CROSS H CATTLE,2656.5,59.106,0.01494035,3.0,19.6,2.74,1,0.22699999999999998
1,B1 SH,CROSS H CATTLE,2657.0,61.935,0.034227261,2.7,19.35,2.762,1,0.212
1,B1 SH,CROSS H CATTLE,2657.5,69.304,0.061452479000000004,3.0,19.3,2.7760000000000002,1,0.19699999999999998
1,B1 SH,CROSS H CATTLE,2658.0,79.289,0.09829753599999999,3.1,18.85,2.7769999999999997,1,0.182
1,B1 SH,CROSS H CATTLE,2658.5,88.876,0.14581771400000001,4.6,18.9,2.773,1,0.16699999999999998
1,B1 SH,CROSS H CATTLE,2659.0,92.78299999999999,0.197831693,4.6,21.3,2.59,1,0.152
2,B1 SH,CROSS H CATTLE,2659.5,95.363,0.255031163,-6.2,30.7,2.293,1,0.136
4,B1 SH,CROSS H CATTLE,2660.0,94.469,0.308350949,-8.0,33.6,2.28,1,0.121
2,B1 SH,CROSS H CATTLE,2660.5,87.7,0.35102285299999997,-13.3,30.25,2.339,1,0.106
2,B1 SH,CROSS H CATTLE,2661.0,88.51,0.38057300299999997,-16.9,25.75,2.43,1,0.091
2,B1 SH,CROSS H CATTLE,2661.5,97.56200000000001,0.40483371700000004,-5.6,18.5,2.6639999999999997,1,0.076
2,B1 SH,CROSS H CATTLE,2662.0,97.56200000000001,0.40483371700000004,-5.6,18.5,2.6639999999999997,1,0.076
