,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,rollavg_PE,grad_PE,rollavg_GR,grad_GR,rollavg_PHIND,grad_PHIND,rollavg_ILD_log10,grad_ILD_log10,rollavg_DeltaPHI,grad_DeltaPHI,Facies
435,C LM,STUART,3025.5,183.358,0.981,-0.3,7.35,3.437,2,0.545,3.784099999999995,-0.07600000000000007,80.93030000000007,42.58000000000001,7.0100000000000025,0.34999999999999964,0.9536999999999999,-0.01200000000000001,1.500000000000003,0.10000000000000003,4
436,C LM,STUART,3026.0,213.99900000000002,0.977,0.2,7.8,3.412,2,0.537,3.7335999999999947,-0.02499999999999991,97.82500000000007,30.64100000000002,7.040000000000002,0.4500000000000002,0.9568999999999999,-0.0040000000000000036,1.2600000000000031,0.5,4
437,C LM,STUART,3026.5,220.41299999999998,1.004,0.0,8.0,3.528,2,0.53,3.691599999999995,0.1160000000000001,115.25340000000008,6.413999999999959,7.100000000000001,0.20000000000000018,0.9637999999999998,0.027000000000000024,1.0200000000000031,-0.2,4
438,C LM,STUART,3027.0,200.30599999999998,1.0270000000000001,0.0,8.0,3.6710000000000003,2,0.522,3.657099999999995,0.14300000000000024,130.50140000000007,-20.107,7.195000000000002,0.0,0.9739999999999999,0.02300000000000013,0.7700000000000031,0.0,4
439,C LM,STUART,3027.5,162.149,0.9990000000000001,-0.2,8.5,3.7460000000000004,2,0.515,3.638199999999995,0.07500000000000018,141.7109000000001,-38.15699999999998,7.370000000000002,0.5,0.9813999999999998,-0.028000000000000025,0.5200000000000031,-0.2,4
440,C LM,STUART,3028.0,121.20200000000001,0.95,0.2,9.2,3.892,2,0.507,3.6299999999999955,0.14599999999999946,148.2749000000001,-40.94699999999999,7.600000000000001,0.6999999999999993,0.9830999999999998,-0.049000000000000155,0.36000000000000315,0.4,4
441,C LM,STUART,3028.5,92.805,0.9159999999999999,1.3,9.95,3.924,2,0.5,3.6364999999999954,0.03200000000000003,151.2525000000001,-28.397000000000006,7.915000000000002,0.75,0.9799999999999998,-0.03400000000000003,0.29000000000000314,1.1,4
442,C LM,STUART,3029.0,77.758,0.894,1.9,10.65,3.9530000000000003,2,0.493,3.663699999999996,0.02900000000000036,151.4884000000001,-15.047000000000011,8.335000000000003,0.7000000000000011,0.9727999999999998,-0.02199999999999991,0.2900000000000031,0.5999999999999999,4
443,C LM,STUART,3029.5,67.623,0.879,2.9,10.85,3.889,2,0.485,3.696499999999996,-0.0640000000000005,148.0391000000001,-10.134999999999991,8.73,0.1999999999999993,0.9619999999999997,-0.015000000000000013,0.560000000000003,1.0,4
444,C LM,STUART,3030.0,62.376000000000005,0.873,2.5,11.45,3.799,2,0.478,3.7250999999999963,-0.08999999999999986,140.1989000000001,-5.247,9.175,0.5999999999999996,0.9499999999999996,-0.006000000000000005,0.850000000000003,-0.3999999999999999,4
445,C LM,STUART,3030.5,59.463,0.873,2.1,11.25,3.773,2,0.47,3.7586999999999966,-0.0259999999999998,127.8094000000001,-2.913000000000004,9.565000000000001,-0.1999999999999993,0.9391999999999996,0.0,1.090000000000003,-0.3999999999999999,4
446,C LM,STUART,3031.0,55.211000000000006,0.872,2.7,10.45,3.784,2,0.46299999999999997,3.795899999999997,0.010999999999999677,111.9306000000001,-4.251999999999995,9.830000000000002,-0.8000000000000007,0.9286999999999995,-0.0010000000000000009,1.340000000000003,0.6000000000000001,5
447,C LM,STUART,3031.5,51.727,0.866,2.3,10.35,3.787,2,0.455,3.821799999999997,0.0030000000000001137,95.0620000000001,-3.484000000000009,10.065000000000001,-0.09999999999999964,0.9148999999999996,-0.006000000000000005,1.5700000000000032,-0.40000000000000036,5
448,C LM,STUART,3032.0,52.38,0.858,2.1,10.75,3.7760000000000002,2,0.44799999999999995,3.8322999999999974,-0.010999999999999677,80.2694000000001,0.6530000000000058,10.340000000000002,0.40000000000000036,0.8979999999999997,-0.008000000000000007,1.7800000000000034,-0.19999999999999973,6
449,C LM,STUART,3032.5,53.122,0.851,2.5,11.05,3.7239999999999998,2,0.44,3.8300999999999967,-0.05200000000000049,69.36670000000011,0.7419999999999973,10.595000000000002,0.3000000000000007,0.8831999999999995,-0.007000000000000006,2.0500000000000034,0.3999999999999999,6
450,C LM,STUART,3033.0,51.245,0.8440000000000001,2.7,11.25,3.697,2,0.433,3.8105999999999964,-0.02699999999999969,62.37100000000011,-1.8770000000000024,10.8,0.1999999999999993,0.8725999999999996,-0.006999999999999895,2.3000000000000034,0.20000000000000018,6
451,C LM,STUART,3033.5,52.208,0.836,1.5,11.75,3.653,2,0.425,3.7834999999999965,-0.04400000000000004,58.311300000000095,0.963000000000001,10.98,0.5,0.8645999999999996,-0.008000000000000118,2.320000000000003,-1.2000000000000002,6
452,C LM,STUART,3034.0,54.95,0.826,1.3,12.05,3.647,2,0.418,3.752899999999996,-0.006000000000000227,56.030500000000096,2.7420000000000044,11.120000000000001,0.3000000000000007,0.8577999999999996,-0.010000000000000009,2.2600000000000033,-0.19999999999999996,6
453,C LM,STUART,3034.5,54.43600000000001,0.8170000000000001,2.0,12.0,3.65,2,0.41,3.7289999999999957,0.0030000000000001137,54.711800000000096,-0.5139999999999958,11.235000000000001,-0.05000000000000071,0.8515999999999997,-0.008999999999999897,2.1700000000000035,0.7,6
454,C LM,STUART,3035.0,54.81100000000001,0.81,1.8,12.1,3.678,2,0.40299999999999997,3.7168999999999954,0.028000000000000025,53.9553000000001,0.375,11.3,0.09999999999999964,0.8452999999999997,-0.007000000000000006,2.1000000000000036,-0.19999999999999996,6
455,C LM,STUART,3035.5,55.603,0.8009999999999999,1.6,12.2,3.6439999999999997,2,0.396,3.703999999999995,-0.03400000000000025,53.5693000000001,0.7919999999999945,11.395,0.09999999999999964,0.8380999999999998,-0.009000000000000119,2.0500000000000034,-0.19999999999999996,6
456,C LM,STUART,3036.0,54.288999999999994,0.785,1.3,12.75,3.656,2,0.38799999999999996,3.691199999999995,0.012000000000000455,53.4771000000001,-1.3140000000000072,11.625,0.5500000000000007,0.8293999999999999,-0.015999999999999903,1.9100000000000037,-0.30000000000000004,6
457,C LM,STUART,3036.5,52.38,0.768,2.0,13.0,3.5980000000000003,2,0.381,3.672299999999995,-0.05799999999999983,53.5424000000001,-1.9089999999999918,11.89,0.25,0.8196,-0.017000000000000015,1.8800000000000037,0.7,6
458,C LM,STUART,3037.0,53.645,0.758,2.0,13.7,3.582,2,0.373,3.6528999999999945,-0.01600000000000046,53.6689000000001,1.2650000000000006,12.184999999999999,0.6999999999999993,0.8096,-0.010000000000000009,1.8700000000000034,0.0,6
459,C LM,STUART,3037.5,53.93,0.757,2.1,13.75,3.5810000000000004,2,0.366,3.6385999999999954,-0.0009999999999994458,53.7497000000001,0.2849999999999966,12.455,0.05000000000000071,0.8001999999999999,-0.0010000000000000009,1.8300000000000036,0.10000000000000009,6
460,C LM,STUART,3038.0,56.071999999999996,0.755,2.9,13.75,3.645,2,0.358,3.6333999999999955,0.06399999999999961,54.2324000000001,2.141999999999996,12.705000000000002,0.0,0.7912999999999999,-0.0020000000000000018,1.8500000000000036,0.7999999999999998,6
461,C LM,STUART,3038.5,59.016999999999996,0.75,4.0,13.7,3.694,2,0.35100000000000003,3.6374999999999957,0.04899999999999993,54.913300000000106,2.9450000000000003,12.9,-0.05000000000000071,0.7827,-0.0050000000000000044,2.1000000000000036,1.1,4
462,C LM,STUART,3039.0,62.144,0.742,4.4,14.1,3.65,2,0.34299999999999997,3.637799999999996,-0.04400000000000004,55.6327000000001,3.1270000000000024,13.104999999999999,0.40000000000000036,0.7743,-0.008000000000000007,2.4100000000000033,0.40000000000000036,4
463,C LM,STUART,3039.5,64.814,0.73,4.8,14.2,3.66,2,0.336,3.6387999999999954,0.010000000000000231,56.6705000000001,2.6699999999999946,13.324999999999998,0.09999999999999964,0.7655999999999998,-0.01200000000000001,2.6900000000000035,0.39999999999999947,4
464,C LM,STUART,3040.0,66.705,0.7140000000000001,5.6,14.6,3.6889999999999996,2,0.32799999999999996,3.639899999999996,0.02899999999999947,57.859900000000096,1.8910000000000053,13.574999999999998,0.40000000000000036,0.7559999999999999,-0.015999999999999903,3.0700000000000034,0.7999999999999998,4
465,C LM,STUART,3040.5,67.568,0.695,6.5,15.45,3.674,2,0.321,3.642899999999996,-0.01499999999999968,59.056400000000096,0.8629999999999995,13.899999999999997,0.8499999999999996,0.7453999999999998,-0.019000000000000128,3.560000000000003,0.9000000000000004,4
466,C LM,STUART,3041.0,67.683,0.6759999999999999,6.7,15.65,3.603,2,0.313,3.6375999999999964,-0.07099999999999973,60.3958000000001,0.1150000000000091,14.189999999999998,0.20000000000000107,0.7344999999999999,-0.019000000000000017,4.100000000000003,0.20000000000000018,4
467,C LM,STUART,3041.5,67.683,0.662,6.0,15.4,3.562,2,0.306,3.633999999999996,-0.04100000000000037,61.9261000000001,0.0,14.429999999999998,-0.25,0.7239,-0.013999999999999901,4.5000000000000036,-0.7000000000000002,4
468,C LM,STUART,3042.0,67.683,0.6659999999999999,5.7,15.25,3.57,2,0.299,3.632799999999996,0.008000000000000007,63.3299000000001,0.0,14.584999999999999,-0.15000000000000036,0.7146999999999999,0.0039999999999998925,4.870000000000004,-0.2999999999999998,4
469,C LM,STUART,3042.5,67.683,0.701,6.0,15.2,3.603,2,0.29100000000000004,3.634999999999996,0.03300000000000036,64.7052000000001,0.0,14.729999999999999,-0.05000000000000071,0.7091,0.03500000000000003,5.260000000000003,0.2999999999999998,4
470,C LM,STUART,3043.0,67.683,0.778,5.1,15.65,3.537,2,0.284,3.6241999999999956,-0.06600000000000028,65.86630000000011,0.0,14.919999999999998,0.45000000000000107,0.7114,0.07700000000000007,5.480000000000004,-0.9000000000000004,4
471,C LM,STUART,3043.5,67.683,0.882,4.9,15.75,3.5469999999999997,2,0.276,3.609499999999995,0.009999999999999787,66.73290000000011,0.0,15.125,0.09999999999999964,0.7245999999999999,0.10399999999999998,5.570000000000004,-0.1999999999999993,4
472,C LM,STUART,3044.0,67.683,0.973,4.4,15.8,3.533,2,0.26899999999999996,3.597799999999995,-0.01399999999999979,67.28680000000011,0.0,15.295000000000002,0.05000000000000071,0.7476999999999999,0.09099999999999997,5.570000000000004,-0.5,4
473,C LM,STUART,3044.5,67.683,1.0170000000000001,3.5,16.25,3.495,2,0.261,3.5812999999999944,-0.03799999999999981,67.57370000000012,0.0,15.500000000000004,0.4499999999999993,0.7764,0.04400000000000015,5.440000000000004,-0.9000000000000004,4
474,A1 LM,CRAWFORD,2972.5,49.675,0.845,3.905,11.175,3.265,2,1.0,4.2036999999999995,0.5660000000000003,26.552799999999998,-15.239999999999995,6.129,-3.0,0.9062999999999999,0.03400000000000003,1.2120000000000002,-0.8199999999999998,5
475,A1 LM,CRAWFORD,2973.0,34.435,0.879,3.085,8.175,3.8310000000000004,2,0.991,4.2036999999999995,0.5660000000000003,26.552799999999998,-15.239999999999995,6.129,-3.0,0.9062999999999999,0.03400000000000003,1.2120000000000002,-0.8199999999999998,5
476,A1 LM,CRAWFORD,2973.5,26.178,0.92,2.615,4.945,4.306,2,0.981,4.2036999999999995,0.47499999999999964,26.552799999999998,-8.257000000000001,6.129,-3.2300000000000004,0.9062999999999999,0.041000000000000036,1.2120000000000002,-0.46999999999999975,6
477,A1 LM,CRAWFORD,2974.0,19.463,0.9670000000000001,0.82,3.82,4.578,2,0.972,4.2036999999999995,0.27200000000000024,26.552799999999998,-6.715,6.129,-1.1250000000000004,0.9062999999999999,0.04700000000000004,1.2120000000000002,-1.7950000000000004,6
478,A1 LM,CRAWFORD,2974.5,19.26,0.995,0.32,3.63,4.643,2,0.9620000000000001,4.2036999999999995,0.0649999999999995,26.552799999999998,-0.2029999999999994,6.129,-0.18999999999999995,0.9062999999999999,0.027999999999999914,1.2120000000000002,-0.49999999999999994,6
479,A1 LM,CRAWFORD,2975.0,19.985,1.008,0.06,4.32,4.614,2,0.953,4.2036999999999995,-0.028999999999999915,26.552799999999998,0.7249999999999979,6.129,0.6900000000000004,0.9062999999999999,0.013000000000000012,1.2120000000000002,-0.26,8
480,A1 LM,CRAWFORD,2975.5,22.298000000000002,1.002,-0.01,5.5,4.4910000000000005,2,0.943,4.2036999999999995,-0.12299999999999933,26.552799999999998,2.3130000000000024,6.129,1.1799999999999997,0.9062999999999999,-0.006000000000000005,1.2120000000000002,-0.06999999999999999,8
481,A1 LM,CRAWFORD,2976.0,24.611,0.956,0.05,6.87,4.369,2,0.934,4.2036999999999995,-0.12200000000000077,26.552799999999998,2.312999999999999,6.129,1.37,0.9062999999999999,-0.04600000000000004,1.2120000000000002,0.060000000000000005,8
482,A1 LM,CRAWFORD,2976.5,24.677,0.8240000000000001,0.31,6.94,4.047,2,0.915,4.2036999999999995,-0.32200000000000006,26.552799999999998,0.06599999999999895,6.129,0.07000000000000028,0.9062999999999999,-0.1319999999999999,1.2120000000000002,0.26,8
483,A1 LM,CRAWFORD,2977.0,24.945999999999998,0.667,0.965,5.915,3.8930000000000002,2,0.9059999999999999,4.2036999999999995,-0.15399999999999947,26.552799999999998,0.26899999999999835,6.129,-1.0250000000000004,0.9062999999999999,-0.15700000000000003,1.2120000000000002,0.655,8
484,A1 LM,CRAWFORD,2977.5,29.31,0.5589999999999999,2.11,6.15,3.52,2,0.8959999999999999,4.2292000000000005,-0.3730000000000002,24.516299999999994,4.364000000000001,5.6265,0.23500000000000032,0.8776999999999997,-0.1080000000000001,1.0325000000000002,1.145,6
485,A1 LM,CRAWFORD,2978.0,37.321999999999996,0.522,3.375,8.445,3.125,2,0.887,4.1586,-0.395,24.804999999999996,8.011999999999997,5.653500000000001,2.295,0.8419999999999999,-0.03699999999999992,1.0615,1.2650000000000001,5
486,A1 LM,CRAWFORD,2978.5,42.141999999999996,0.51,3.985,10.785,2.843,2,0.877,4.012300000000001,-0.28200000000000003,26.401399999999995,4.82,6.237500000000001,2.34,0.8009999999999998,-0.01200000000000001,1.1985000000000001,0.6099999999999999,5
487,A1 LM,CRAWFORD,2979.0,52.434,0.49200000000000005,4.42,13.15,2.674,2,0.868,3.8219000000000003,-0.16900000000000004,29.698499999999996,10.292000000000002,7.170500000000001,2.365,0.7534999999999998,-0.01799999999999996,1.5585,0.43500000000000005,6
488,A1 LM,CRAWFORD,2979.5,63.181000000000004,0.473,5.18,14.13,2.6439999999999997,2,0.858,3.622,-0.03000000000000025,34.090599999999995,10.747000000000007,8.220500000000001,0.9800000000000004,0.7012999999999999,-0.019000000000000072,2.0445,0.7599999999999998,7
489,A1 LM,CRAWFORD,2980.0,69.405,0.465,5.52,14.56,2.6630000000000003,2,0.8490000000000001,3.4269,0.019000000000000572,39.03259999999999,6.223999999999997,9.244500000000002,0.4299999999999997,0.6469999999999999,-0.007999999999999952,2.5905,0.33999999999999986,7
490,A1 LM,CRAWFORD,2980.5,77.785,0.475,5.82,14.94,2.68,2,0.84,3.2458,0.016999999999999904,44.581299999999985,8.379999999999995,10.188500000000001,0.379999999999999,0.5942999999999998,0.009999999999999953,3.1735,0.3000000000000007,7
491,A1 LM,CRAWFORD,2981.0,83.57700000000001,0.469,5.965,15.395,2.6660000000000004,2,0.83,3.0754999999999995,-0.01399999999999979,50.47789999999999,5.792000000000016,11.041,0.45500000000000007,0.5456,-0.006000000000000005,3.7650000000000006,0.14499999999999957,7
492,A1 LM,CRAWFORD,2981.5,84.05799999999999,0.513,6.025,15.855,2.622,2,0.821,2.9329999999999994,-0.04400000000000048,56.41599999999998,0.48099999999998033,11.932500000000001,0.46000000000000085,0.5145,0.04400000000000004,4.3365,0.0600000000000005,4
493,A1 LM,CRAWFORD,2982.0,81.82,0.544,5.95,16.05,2.609,2,0.8109999999999999,2.8045999999999993,-0.0129999999999999,62.10339999999998,-2.2379999999999995,12.946000000000003,0.19500000000000028,0.5022,0.031000000000000028,4.835,-0.07500000000000018,4
494,A1 LM,CRAWFORD,2982.5,80.257,0.563,5.74,16.1,2.6260000000000003,2,0.802,2.7151999999999994,0.017000000000000348,67.19809999999998,-1.5629999999999882,13.941000000000003,0.05000000000000071,0.5025999999999999,0.018999999999999906,5.198,-0.20999999999999996,4
495,A1 LM,CRAWFORD,2983.0,79.833,0.579,5.135,15.715,2.662,2,0.792,2.6688999999999994,0.03599999999999959,71.44919999999998,-0.4240000000000066,14.668000000000003,-0.38500000000000156,0.5083,0.016000000000000014,5.3740000000000006,-0.6050000000000004,4
496,A1 LM,CRAWFORD,2983.5,80.32300000000001,0.583,4.565,15.275,2.693,2,0.7829999999999999,2.6538999999999993,0.03100000000000014,75.26729999999998,0.4900000000000091,15.117000000000004,-0.4399999999999995,0.5156,0.0040000000000000036,5.432,-0.5699999999999994,4
497,A1 LM,CRAWFORD,2984.0,84.704,0.59,4.365,15.165,2.7110000000000003,2,0.774,2.6575999999999995,0.018000000000000238,78.49429999999998,4.380999999999986,15.318500000000004,-0.11000000000000121,0.5254,0.007000000000000006,5.4265,-0.20000000000000018,4
498,A1 LM,CRAWFORD,2984.5,96.67399999999999,0.596,4.725,15.565,2.7439999999999998,2,0.764,2.6675999999999993,0.032999999999999474,81.84359999999997,11.969999999999999,15.462000000000003,0.40000000000000036,0.5377,0.006000000000000005,5.381,0.35999999999999943,4
499,A1 LM,CRAWFORD,2985.0,112.662,0.609,4.88,15.71,2.824,2,0.755,2.683699999999999,0.08000000000000007,86.16929999999998,15.988000000000014,15.577000000000004,0.14500000000000135,0.5521,0.013000000000000012,5.317,0.15500000000000025,4
500,A1 LM,CRAWFORD,2985.5,131.484,0.634,5.11,15.6,2.935,2,0.745,2.709199999999999,0.11100000000000021,91.53919999999998,18.822000000000003,15.643000000000004,-0.11000000000000121,0.5680000000000001,0.025000000000000022,5.246,0.23000000000000043,4
501,A1 LM,CRAWFORD,2986.0,138.16899999999998,0.659,5.33,15.1,3.0,2,0.736,2.742599999999999,0.06499999999999995,96.99839999999998,6.684999999999974,15.613500000000002,-0.5,0.587,0.025000000000000022,5.1825,0.21999999999999975,4
502,A1 LM,CRAWFORD,2986.5,135.045,0.682,5.1,14.46,3.048,2,0.726,2.785199999999999,0.04800000000000004,102.09709999999998,-3.1239999999999952,15.474000000000004,-0.6399999999999988,0.6039000000000001,0.02300000000000002,5.090000000000001,-0.23000000000000043,4
503,A1 LM,CRAWFORD,2987.0,117.726,0.7070000000000001,4.415,13.315,3.097,2,0.7170000000000001,2.8339999999999987,0.04899999999999993,105.68769999999998,-17.31899999999999,15.200500000000002,-1.1450000000000014,0.6202,0.025000000000000022,4.9365000000000006,-0.6849999999999996,4
504,A1 LM,CRAWFORD,2987.5,98.382,0.7290000000000001,3.395,11.695,3.193,2,0.708,2.890699999999999,0.09600000000000009,107.50019999999998,-19.343999999999994,14.760000000000002,-1.6199999999999992,0.6368,0.02200000000000002,4.702,-1.02,4
505,A1 LM,CRAWFORD,2988.0,91.348,0.7709999999999999,3.235,10.985,3.3080000000000003,2,0.698,2.955299999999999,0.11500000000000021,108.65169999999996,-7.034000000000006,14.287000000000003,-0.7100000000000009,0.656,0.041999999999999815,4.5120000000000005,-0.16000000000000014,4
506,A1 LM,CRAWFORD,2988.5,87.05,0.831,3.21,10.64,3.4930000000000003,2,0.6890000000000001,3.035299999999999,0.18500000000000005,109.32439999999994,-4.298000000000002,13.823500000000005,-0.34499999999999886,0.6808,0.06000000000000005,4.376500000000001,-0.02499999999999991,4
507,A1 LM,CRAWFORD,2989.0,82.98,0.9279999999999999,2.835,10.115,3.5260000000000002,2,0.679,3.116799999999999,0.03299999999999992,109.15199999999996,-4.069999999999993,13.318500000000006,-0.5250000000000004,0.7146,0.09699999999999998,4.2235000000000005,-0.375,4
508,A1 LM,CRAWFORD,2989.5,67.264,1.0190000000000001,0.475,8.435,3.217,2,0.67,3.164099999999999,-0.30900000000000016,106.21099999999994,-15.716000000000008,12.605500000000006,-1.6799999999999997,0.7568999999999999,0.09100000000000019,3.7985000000000007,-2.36,8
509,A1 LM,CRAWFORD,2990.0,57.068999999999996,1.047,-2.385,7.115,3.157,2,0.66,3.197399999999999,-0.06000000000000005,100.65169999999993,-10.195,11.746000000000006,-1.3200000000000003,0.8007,0.027999999999999803,3.072000000000001,-2.86,8
510,A1 LM,CRAWFORD,2990.5,46.873999999999995,1.0659999999999998,-3.97,6.6,3.159,2,0.6509999999999999,3.2197999999999984,0.0019999999999997797,92.19069999999994,-10.195,10.846000000000007,-0.5150000000000006,0.8439,0.018999999999999906,2.164000000000001,-1.5850000000000004,8
511,A1 LM,CRAWFORD,2991.0,39.325,1.06,-3.69,7.15,3.2239999999999998,2,0.642,3.242199999999998,0.06499999999999995,82.30629999999994,-7.548999999999992,10.051000000000007,0.5500000000000007,0.884,-0.005999999999999783,1.262000000000001,0.28000000000000025,8
512,A1 LM,CRAWFORD,2991.5,43.946000000000005,1.042,-2.73,7.29,3.272,2,0.632,3.264599999999998,0.04800000000000004,73.19639999999995,4.621000000000002,9.334000000000009,0.13999999999999968,0.9199999999999999,-0.018000000000000016,0.479000000000001,0.96,8
513,A1 LM,CRAWFORD,2992.0,51.73,1.005,-0.9,7.98,3.29,2,0.623,3.283899999999998,0.018000000000000238,66.59679999999994,7.783999999999992,8.80050000000001,0.6900000000000004,0.9497999999999998,-0.037000000000000144,-0.05249999999999901,1.83,6
514,A1 LM,CRAWFORD,2992.5,58.373999999999995,0.956,1.46,9.41,3.2769999999999997,2,0.613,3.2922999999999982,-0.013000000000000345,62.59599999999996,6.643999999999998,8.572000000000008,1.4299999999999997,0.9724999999999998,-0.04899999999999993,-0.24599999999999903,2.36,6
515,A1 LM,CRAWFORD,2993.0,67.75399999999999,0.904,3.985,11.545,3.2960000000000003,2,0.604,3.291099999999998,0.019000000000000572,60.23659999999997,9.379999999999995,8.628000000000009,2.135,0.9857999999999997,-0.051999999999999935,-0.17099999999999901,2.525,6
516,A1 LM,CRAWFORD,2993.5,71.206,0.8740000000000001,5.045,12.915,3.3280000000000003,2,0.594,3.274599999999998,0.03200000000000003,58.65219999999997,3.4520000000000124,8.855500000000008,1.3699999999999992,0.9900999999999998,-0.029999999999999916,0.012500000000000977,1.06,6
517,A1 LM,CRAWFORD,2994.0,69.188,0.852,4.86,12.85,3.33,2,0.585,3.2549999999999977,0.0019999999999997797,57.27299999999997,-2.0180000000000007,9.129000000000008,-0.0649999999999995,0.9824999999999999,-0.02200000000000013,0.21500000000000102,-0.1849999999999996,6
518,A1 LM,CRAWFORD,2994.5,58.452,0.841,3.455,11.265,3.332,2,0.575,3.266499999999998,0.0019999999999997797,56.39179999999997,-10.736000000000004,9.412000000000008,-1.584999999999999,0.9646999999999999,-0.01100000000000001,0.513000000000001,-1.4050000000000002,6
519,A1 LM,CRAWFORD,2995.0,38.715,0.816,2.185,9.855,3.365,2,0.5660000000000001,3.2872999999999974,0.03300000000000036,54.556399999999975,-19.736999999999995,9.686000000000009,-1.4100000000000001,0.9415999999999999,-0.025000000000000022,0.970000000000001,-1.27,6
520,A1 LM,CRAWFORD,2995.5,30.541,0.8009999999999999,0.96,8.76,3.4760000000000004,2,0.557,3.3189999999999977,0.11100000000000021,52.92309999999998,-8.174000000000003,9.90200000000001,-1.0950000000000006,0.9151,-0.015000000000000013,1.4630000000000012,-1.225,8
521,A1 LM,CRAWFORD,2996.0,21.684,0.792,-0.04,8.28,3.7739999999999996,2,0.547,3.373999999999998,0.29799999999999915,51.15899999999998,-8.857,10.01500000000001,-0.4800000000000004,0.8882999999999999,-0.008999999999999897,1.8280000000000012,-1.0,8
522,A1 LM,CRAWFORD,2996.5,21.252,0.7929999999999999,-0.505,9.225,4.041,2,0.5379999999999999,3.450899999999998,0.2670000000000008,48.88959999999997,-0.43200000000000216,10.208500000000008,0.9450000000000003,0.8633999999999998,0.0009999999999998899,2.0505000000000013,-0.465,8
523,A1 LM,CRAWFORD,2997.0,23.116999999999997,0.7929999999999999,-0.555,9.895,4.292,2,0.528,3.551099999999998,0.25099999999999945,46.028299999999966,1.8649999999999984,10.400000000000007,0.6699999999999999,0.8421999999999997,0.0,2.0850000000000013,-0.050000000000000044,8
524,A1 LM,CRAWFORD,2997.5,28.85,0.7909999999999999,-0.46,9.89,4.371,2,0.519,3.660499999999998,0.07900000000000063,43.07589999999997,5.733000000000004,10.448000000000008,-0.004999999999999005,0.8256999999999998,-0.0020000000000000018,1.8930000000000011,0.09500000000000003,8
525,A1 LM,CRAWFORD,2998.0,36.226,0.7879999999999999,-0.085,9.175,4.112,2,0.509,3.7420999999999984,-0.25900000000000034,39.92309999999996,7.375999999999998,10.211000000000007,-0.7149999999999999,0.8140999999999998,-0.0030000000000000027,1.486000000000001,0.375,8
526,A1 LM,CRAWFORD,2998.5,42.83,0.8009999999999999,0.41,8.49,3.91,2,0.5,3.8002999999999987,-0.20199999999999996,37.08549999999996,6.603999999999999,9.768500000000007,-0.6850000000000005,0.8067999999999997,0.013000000000000012,1.022500000000001,0.495,6
527,A1 LM,CRAWFORD,2999.0,46.846000000000004,0.82,1.255,8.275,3.793,2,0.491,3.8465999999999987,-0.11699999999999999,34.851299999999966,4.016000000000005,9.311000000000007,-0.21499999999999986,0.8035999999999998,0.019000000000000017,0.662000000000001,0.845,6
528,A1 LM,CRAWFORD,2999.5,48.133,0.845,1.77,8.29,3.486,2,0.48100000000000004,3.8619999999999983,-0.30699999999999994,33.81939999999996,1.286999999999999,9.013500000000006,0.014999999999998792,0.8039999999999999,0.025000000000000022,0.4935000000000011,0.5150000000000001,6
529,A1 LM,CRAWFORD,3000.0,43.162,0.8740000000000001,1.35,8.64,3.263,2,0.47200000000000003,3.851799999999998,-0.2230000000000003,34.264099999999964,-4.971000000000004,8.892000000000007,0.3500000000000014,0.8097999999999999,0.029000000000000137,0.41000000000000103,-0.41999999999999993,6
530,A1 LM,CRAWFORD,3000.5,36.586,0.92,1.01,8.74,3.187,2,0.462,3.822899999999998,-0.07600000000000007,34.868599999999965,-6.5760000000000005,8.890000000000004,0.09999999999999964,0.8216999999999999,0.04599999999999993,0.41500000000000103,-0.3400000000000001,6
531,A1 LM,CRAWFORD,3001.0,32.746,0.955,0.625,8.535,3.173,2,0.45299999999999996,3.7627999999999977,-0.01399999999999979,35.97479999999996,-3.8399999999999963,8.915500000000005,-0.20500000000000007,0.8379999999999999,0.03499999999999992,0.48150000000000104,-0.385,6
532,A1 LM,CRAWFORD,3001.5,30.956999999999997,0.9740000000000001,0.565,8.555,3.315,2,0.44299999999999995,3.6901999999999973,0.1419999999999999,36.94529999999996,-1.789000000000005,8.848500000000005,0.019999999999999574,0.8561,0.019000000000000128,0.5885000000000009,-0.06000000000000005,6
533,A1 LM,CRAWFORD,3002.0,30.765,0.981,0.545,8.575,3.4410000000000003,2,0.434,3.6050999999999975,0.12600000000000033,37.710099999999954,-0.19199999999999662,8.716500000000005,0.019999999999999574,0.8749,0.006999999999999895,0.6985000000000009,-0.019999999999999907,6
534,A1 LM,CRAWFORD,3002.5,31.265,0.987,0.625,8.425,3.6180000000000003,2,0.425,3.529799999999997,0.17700000000000005,37.95159999999995,0.5,8.570000000000004,-0.14999999999999858,0.8945000000000001,0.006000000000000005,0.8070000000000009,0.07999999999999996,6
535,A1 LM,CRAWFORD,3003.0,33.124,0.9940000000000001,0.755,8.045,3.943,2,0.415,3.512899999999997,0.32499999999999973,37.641399999999955,1.8590000000000018,8.457000000000004,-0.3800000000000008,0.9151,0.007000000000000117,0.8910000000000011,0.13,6
536,A1 LM,CRAWFORD,3003.5,35.211,0.997,0.635,7.555,4.07,2,0.406,3.5288999999999975,0.12700000000000022,36.87949999999996,2.086999999999996,8.363500000000005,-0.4900000000000002,0.9347,0.0029999999999998916,0.9135000000000011,-0.12,6
