,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,del_GR,del_ILD_log10,del_DeltaPHI,del_PHIND,del_PE,del_RELPOS,del_del_GR,del_del_ILD_log10,del_del_DeltaPHI,del_del_PHIND,del_del_PE,del_del_RELPOS,Facies
429,C LM,STUART,3022.5,50.053999999999995,0.925,2.3,6.75,3.935,2,0.59,7.735999999999997,0.007999999999999896,-0.7,-0.14999999999999947,-0.04200000000000026,-0.014999999999999902,9.050000000000004,0.03200000000000003,-0.19999999999999973,0.7000000000000002,-0.06300000000000017,-0.0010000000000000009,6
430,C LM,STUART,3023.0,55.562,0.9329999999999999,1.8,6.9,3.9739999999999998,2,0.5820000000000001,12.975000000000001,0.02200000000000002,-0.2999999999999998,0.04999999999999982,-0.07600000000000007,-0.015000000000000013,12.101000000000006,0.025000000000000133,0.7999999999999998,-0.3000000000000007,-0.25099999999999945,-1.1102230246251565e-16,6
431,C LM,STUART,3023.5,63.028999999999996,0.9470000000000001,2.0,6.8,3.859,2,0.575,19.837000000000003,0.03300000000000003,0.09999999999999987,-0.4500000000000002,-0.2929999999999997,-0.015000000000000013,26.112000000000002,0.017999999999999905,-1.5000000000000002,0.05000000000000071,-0.22199999999999953,1.1102230246251565e-16,8
432,C LM,STUART,3024.0,75.399,0.966,1.9,6.45,3.681,2,0.5670000000000001,39.087,0.039999999999999925,-1.8,0.10000000000000053,-0.2979999999999996,-0.014999999999999902,45.54199999999999,-0.006000000000000005,-2.3999999999999995,1.0,0.12499999999999956,0.0,6
433,C LM,STUART,3024.5,102.116,0.987,0.2,6.9,3.5610000000000004,2,0.56,65.37899999999999,0.027000000000000024,-2.3,0.5499999999999998,-0.16800000000000015,-0.015000000000000013,42.155,-0.04599999999999993,1.3,0.34999999999999876,0.17399999999999904,-1.1102230246251565e-16,6
434,C LM,STUART,3025.0,140.778,0.993,-0.4,7.0,3.513,2,0.552,81.242,-0.006000000000000005,-0.5,0.4499999999999993,-0.12400000000000055,-0.015000000000000013,7.842000000000041,-0.04300000000000004,2.9,0.25,0.06700000000000017,0.0,6
435,C LM,STUART,3025.5,183.358,0.981,-0.3,7.35,3.437,2,0.545,73.22100000000003,-0.016000000000000014,0.6000000000000001,0.7999999999999998,-0.10099999999999998,-0.015000000000000013,-44.187000000000026,0.029000000000000026,0.8,0.20000000000000107,0.21500000000000075,0.0,6
436,C LM,STUART,3026.0,213.99900000000002,0.977,0.2,7.8,3.412,2,0.537,37.05499999999998,0.02300000000000002,0.3,0.6500000000000004,0.09100000000000019,-0.015000000000000013,-86.91400000000007,0.06600000000000017,-0.8,-0.5999999999999996,0.3600000000000003,0.0,6
437,C LM,STUART,3026.5,220.41299999999998,1.004,0.0,8.0,3.528,2,0.53,-13.69300000000004,0.050000000000000155,-0.2,0.20000000000000018,0.25900000000000034,-0.015000000000000013,-95.31899999999996,-0.027999999999999914,-0.5,-0.15000000000000036,0.12700000000000022,0.0,4
438,C LM,STUART,3027.0,200.30599999999998,1.0270000000000001,0.0,8.0,3.6710000000000003,2,0.522,-58.26399999999998,-0.004999999999999893,-0.2,0.5,0.21800000000000042,-0.015000000000000013,-65.41099999999993,-0.12700000000000033,0.4,0.9999999999999991,-0.0380000000000007,0.0,4
439,C LM,STUART,3027.5,162.149,0.9990000000000001,-0.2,8.5,3.7460000000000004,2,0.515,-79.10399999999997,-0.07700000000000018,0.2,1.1999999999999993,0.22099999999999964,-0.015000000000000013,-11.080000000000013,-0.07800000000000029,1.7,0.9499999999999993,-0.040000000000000924,0.0,4
440,C LM,STUART,3028.0,121.20200000000001,0.95,0.2,9.2,3.892,2,0.507,-69.344,-0.08300000000000018,1.5,1.4499999999999993,0.1779999999999995,-0.015000000000000013,35.659999999999954,0.02100000000000024,1.5,0.2500000000000018,-0.15999999999999925,0.0010000000000000009,6
441,C LM,STUART,3028.5,92.805,0.9159999999999999,1.3,9.95,3.924,2,0.5,-43.44400000000002,-0.05599999999999994,1.7,1.450000000000001,0.06100000000000039,-0.014000000000000012,44.16199999999999,0.04600000000000026,0.09999999999999987,-0.5499999999999989,-0.21299999999999963,0.0,6
442,C LM,STUART,3029.0,77.758,0.894,1.9,10.65,3.9530000000000003,2,0.493,-25.182000000000002,-0.03699999999999992,1.5999999999999999,0.9000000000000004,-0.03500000000000014,-0.015000000000000013,28.062000000000026,0.03499999999999992,-1.0999999999999999,-0.6500000000000021,-0.21500000000000075,-0.0010000000000000009,6
443,C LM,STUART,3029.5,67.623,0.879,2.9,10.85,3.889,2,0.485,-15.38199999999999,-0.02100000000000002,0.6000000000000001,0.7999999999999989,-0.15400000000000036,-0.015000000000000013,17.022,0.030999999999999917,-2.3999999999999995,-0.5,-0.08099999999999952,0.0,4
444,C LM,STUART,3030.0,62.376000000000005,0.873,2.5,11.45,3.799,2,0.478,-8.160000000000004,-0.006000000000000005,-0.7999999999999998,0.40000000000000036,-0.11599999999999966,-0.015000000000000013,8.216999999999992,0.020000000000000018,-0.3999999999999999,-1.799999999999999,0.13900000000000023,0.0,4
445,C LM,STUART,3030.5,59.463,0.873,2.1,11.25,3.773,2,0.47,-7.164999999999999,-0.0010000000000000009,0.20000000000000018,-1.0,-0.015000000000000124,-0.015000000000000013,0.4239999999999995,-0.0010000000000000009,0.9999999999999996,-1.3000000000000007,0.12999999999999945,5.551115123125783e-17,4
446,C LM,STUART,3031.0,55.211000000000006,0.872,2.7,10.45,3.784,2,0.46299999999999997,-7.736000000000004,-0.007000000000000006,0.19999999999999973,-0.9000000000000004,0.01399999999999979,-0.014999999999999958,4.333999999999996,-0.013000000000000012,-0.8000000000000003,1.3000000000000007,0.007000000000000561,0.0,4
447,C LM,STUART,3031.5,51.727,0.866,2.3,10.35,3.787,2,0.455,-2.831000000000003,-0.014000000000000012,-0.6000000000000001,0.3000000000000007,-0.007999999999999563,-0.015000000000000013,9.131000000000007,-0.008000000000000007,4.440892098500626e-16,1.6000000000000014,-0.07699999999999996,-5.551115123125783e-17,4
448,C LM,STUART,3032.0,52.38,0.858,2.1,10.75,3.7760000000000002,2,0.44799999999999995,1.3950000000000031,-0.015000000000000013,0.20000000000000018,0.7000000000000011,-0.06300000000000017,-0.015000000000000013,1.695999999999998,1.1102230246251565e-16,1.2000000000000002,0.1999999999999993,-0.07100000000000062,5.551115123125783e-17,4
449,C LM,STUART,3032.5,53.122,0.851,2.5,11.05,3.7239999999999998,2,0.44,-1.1350000000000051,-0.013999999999999901,0.6000000000000001,0.5,-0.07900000000000018,-0.014999999999999958,-2.3090000000000046,0.0,-1.2000000000000002,-1.7763568394002505e-15,-0.007999999999999563,0.0,4
450,C LM,STUART,3033.0,51.245,0.8440000000000001,2.7,11.25,3.697,2,0.433,-0.9140000000000015,-0.015000000000000013,-1.0,0.6999999999999993,-0.07099999999999973,-0.015000000000000013,4.8400000000000105,-0.004000000000000226,-2.0,0.3000000000000007,0.028999999999999915,-5.551115123125783e-17,4
451,C LM,STUART,3033.5,52.208,0.836,1.5,11.75,3.653,2,0.425,3.7050000000000054,-0.018000000000000127,-1.4000000000000001,0.8000000000000007,-0.050000000000000266,-0.015000000000000013,3.14200000000001,-0.0039999999999998925,1.5,-0.4499999999999993,0.06799999999999962,0.0,6
452,C LM,STUART,3034.0,54.95,0.826,1.3,12.05,3.647,2,0.418,2.2280000000000086,-0.018999999999999906,0.5,0.25,-0.0030000000000001137,-0.015000000000000013,-3.844000000000001,0.002000000000000224,1.9000000000000001,-0.7500000000000018,0.0810000000000004,0.0,4
453,C LM,STUART,3034.5,54.43600000000001,0.8170000000000001,2.0,12.0,3.65,2,0.41,-0.1389999999999958,-0.015999999999999903,0.5,0.049999999999998934,0.03100000000000014,-0.015000000000000013,-1.0610000000000142,0.0029999999999997806,-0.8999999999999999,-0.05000000000000071,-0.0030000000000001137,0.0010000000000000564,4
454,C LM,STUART,3035.0,54.81100000000001,0.81,1.8,12.1,3.678,2,0.40299999999999997,1.1669999999999945,-0.016000000000000125,-0.3999999999999999,0.1999999999999993,-0.006000000000000227,-0.013999999999999957,-0.3830000000000169,-0.009000000000000119,-1.0,0.6000000000000014,-0.052999999999999936,0.0,4
455,C LM,STUART,3035.5,55.603,0.8009999999999999,1.6,12.2,3.6439999999999997,2,0.396,-0.5220000000000127,-0.025000000000000022,-0.5,0.6500000000000004,-0.021999999999999797,-0.015000000000000013,-4.3899999999999935,-0.016999999999999793,0.7999999999999998,0.6000000000000014,-0.03999999999999915,-0.0010000000000000564,4
456,C LM,STUART,3036.0,54.288999999999994,0.785,1.3,12.75,3.656,2,0.38799999999999996,-3.222999999999999,-0.03299999999999992,0.3999999999999999,0.8000000000000007,-0.045999999999999375,-0.015000000000000013,-0.12199999999997857,-0.0020000000000000018,1.2,0.29999999999999893,-0.05200000000000049,5.551115123125783e-17,4
457,C LM,STUART,3036.5,52.38,0.768,2.0,13.0,3.5980000000000003,2,0.381,-0.6439999999999912,-0.027000000000000024,0.7,0.9499999999999993,-0.07400000000000029,-0.014999999999999958,4.772999999999996,0.02199999999999991,-0.2999999999999998,-0.05000000000000071,0.02899999999999947,0.0,4
458,C LM,STUART,3037.0,53.645,0.758,2.0,13.7,3.582,2,0.373,1.5499999999999972,-0.01100000000000001,0.10000000000000009,0.75,-0.016999999999999904,-0.015000000000000013,3.0709999999999837,0.02400000000000002,0.19999999999999996,-0.8999999999999986,0.13700000000000045,-5.551115123125783e-17,4
459,C LM,STUART,3037.5,53.93,0.757,2.1,13.75,3.5810000000000004,2,0.366,2.4269999999999925,-0.0030000000000000027,0.8999999999999999,0.05000000000000071,0.06300000000000017,-0.015000000000000013,3.536999999999999,0.0040000000000000036,1.7999999999999998,-0.8000000000000007,0.12999999999999945,5.551115123125783e-17,4
460,C LM,STUART,3038.0,56.071999999999996,0.755,2.9,13.75,3.645,2,0.358,5.086999999999996,-0.007000000000000006,1.9,-0.05000000000000071,0.11299999999999955,-0.014999999999999958,3.6450000000000102,-0.010000000000000009,0.6000000000000005,0.29999999999999893,-0.058000000000000274,0.0,4
461,C LM,STUART,3038.5,59.016999999999996,0.75,4.0,13.7,3.694,2,0.35100000000000003,6.072000000000003,-0.013000000000000012,1.5000000000000004,0.34999999999999964,0.004999999999999893,-0.015000000000000013,0.7100000000000009,-0.013000000000000012,-1.1,0.5500000000000007,-0.14699999999999935,-5.551115123125783e-17,4
462,C LM,STUART,3039.0,62.144,0.742,4.4,14.1,3.65,2,0.34299999999999997,5.796999999999997,-0.020000000000000018,0.7999999999999998,0.5,-0.03399999999999981,-0.015000000000000013,-1.5110000000000028,-0.014999999999999902,-0.30000000000000115,0.15000000000000036,0.03399999999999981,0.0,4
463,C LM,STUART,3039.5,64.814,0.73,4.8,14.2,3.66,2,0.336,4.561,-0.027999999999999914,1.1999999999999993,0.5,0.0389999999999997,-0.015000000000000013,-3.042999999999992,-0.015000000000000013,0.9000000000000004,0.75,0.0479999999999996,0.0,4
464,C LM,STUART,3040.0,66.705,0.7140000000000001,5.6,14.6,3.6889999999999996,2,0.32799999999999996,2.754000000000005,-0.03500000000000003,1.7000000000000002,1.25,0.01399999999999979,-0.015000000000000013,-3.5829999999999913,-0.010000000000000231,-0.09999999999999876,0.5500000000000007,-0.12499999999999911,5.551115123125783e-17,4
465,C LM,STUART,3040.5,67.568,0.695,6.5,15.45,3.674,2,0.321,0.9780000000000086,-0.038000000000000145,1.1000000000000005,1.0500000000000007,-0.08599999999999941,-0.014999999999999958,-2.638999999999996,0.002000000000000113,-2.2,-1.299999999999999,-0.1259999999999999,0.0,4
466,C LM,STUART,3041.0,67.683,0.6759999999999999,6.7,15.65,3.603,2,0.313,0.1150000000000091,-0.03299999999999992,-0.5,-0.049999999999998934,-0.1120000000000001,-0.015000000000000013,-0.9780000000000086,0.028000000000000136,-2.1000000000000005,-1.450000000000001,0.05299999999999905,0.0009999999999999454,4
467,C LM,STUART,3041.5,67.683,0.662,6.0,15.4,3.562,2,0.306,0.0,-0.010000000000000009,-1.0,-0.40000000000000036,-0.03300000000000036,-0.014000000000000012,-0.1150000000000091,0.07199999999999984,0.5,-0.15000000000000213,0.15300000000000047,5.551115123125783e-17,4
468,C LM,STUART,3042.0,67.683,0.6659999999999999,5.7,15.25,3.57,2,0.299,0.0,0.038999999999999924,0.0,-0.20000000000000107,0.04100000000000037,-0.014999999999999958,0.0,0.12200000000000011,0.39999999999999947,0.8000000000000007,4.440892098500626e-16,-0.0010000000000000009,4
469,C LM,STUART,3042.5,67.683,0.701,6.0,15.2,3.603,2,0.29100000000000004,0.0,0.1120000000000001,-0.6000000000000005,0.40000000000000036,-0.03299999999999992,-0.015000000000000013,0.0,0.14200000000000013,-1.0999999999999996,0.7500000000000018,-0.09700000000000086,-5.551115123125783e-17,4
470,C LM,STUART,3043.0,67.683,0.778,5.1,15.65,3.537,2,0.284,0.0,0.18100000000000005,-1.0999999999999996,0.5500000000000007,-0.056000000000000494,-0.015000000000000013,0.0,0.08299999999999985,-0.09999999999999876,-0.25,0.028999999999999915,0.0,4
471,C LM,STUART,3043.5,67.683,0.882,4.9,15.75,3.5469999999999997,2,0.276,0.0,0.19499999999999995,-0.6999999999999993,0.15000000000000036,-0.0040000000000000036,-0.015000000000000013,0.0,-0.04599999999999993,-0.3000000000000007,-0.05000000000000071,0.004000000000000892,0.0,4
472,C LM,STUART,3044.0,67.683,0.973,4.4,15.8,3.533,2,0.26899999999999996,0.0,0.13500000000000012,-1.4000000000000004,0.5,-0.0519999999999996,-0.015000000000000013,0.25186013986014,-0.19320979020979015,0.7069230769230762,-0.08531468531468567,0.007748251748251749,0.004776223776223788,4
473,C LM,STUART,3044.5,67.683,1.0170000000000001,3.5,16.25,3.495,2,0.261,0.25186013986014,0.0017902097902097903,0.006923076923076931,0.06468531468531469,0.0037482517482517455,-0.010223776223776225,-0.0065035943077901125,0.0018611179030759465,-0.019661597144114633,0.0054134676512298885,-0.0006615482419678167,-6.699594112181544e-05,4
474,A1 LM,CRAWFORD,2972.5,49.675,0.845,3.905,11.175,3.265,2,1.0,0.46500699300699305,0.0019300699300699318,0.005804195804195804,0.11293706293706293,-0.004699300699300703,-0.01020979020979021,0.3321518900679739,-0.0010239131497872765,0.018138784292630442,0.08803755684874567,-0.01450701745806641,0.00012274438847865443,5
475,A1 LM,CRAWFORD,2973.0,34.435,0.879,3.085,8.175,3.8310000000000004,2,0.991,-23.496999999999996,0.07500000000000007,-1.2899999999999996,-6.23,1.041,-0.019000000000000017,-15.437006993006994,0.08606993006993015,-2.270804195804196,-4.467937062937064,0.7516993006993006,-0.008790209790209808,8
476,A1 LM,CRAWFORD,2973.5,26.178,0.92,2.615,4.945,4.306,2,0.981,-14.972000000000001,0.08800000000000008,-2.265,-4.355,0.7469999999999999,-0.019000000000000017,16.578999999999997,-1.1102230246251565e-16,-1.0050000000000008,4.915,-0.7040000000000002,1.1102230246251565e-16,8
477,A1 LM,CRAWFORD,2974.0,19.463,0.9670000000000001,0.82,3.82,4.578,2,0.972,-6.917999999999999,0.07499999999999996,-2.2950000000000004,-1.3150000000000004,0.33699999999999974,-0.018999999999999906,15.494,-0.04700000000000015,1.5050000000000001,4.855,-0.7110000000000003,0.0,8
478,A1 LM,CRAWFORD,2974.5,19.26,0.995,0.32,3.63,4.643,2,0.9620000000000001,0.5219999999999985,0.040999999999999925,-0.76,0.5000000000000004,0.03599999999999959,-0.019000000000000017,9.956,-0.06799999999999995,1.9650000000000003,3.1850000000000005,-0.488999999999999,-2.220446049250313e-16,8
479,A1 LM,CRAWFORD,2975.0,19.985,1.008,0.06,4.32,4.614,2,0.953,3.0380000000000003,0.007000000000000006,-0.33,1.87,-0.15199999999999925,-0.019000000000000128,4.104000000000003,-0.09299999999999997,0.75,2.0499999999999994,-0.2809999999999997,1.1102230246251565e-16,8
480,A1 LM,CRAWFORD,2975.5,22.298000000000002,1.002,-0.01,5.5,4.4910000000000005,2,0.943,4.626000000000001,-0.052000000000000046,-0.009999999999999995,2.55,-0.2450000000000001,-0.018999999999999906,-0.6590000000000025,-0.18499999999999994,0.65,-0.4299999999999997,-0.2920000000000016,-0.008999999999999786,8
481,A1 LM,CRAWFORD,2976.0,24.611,0.956,0.05,6.87,4.369,2,0.934,2.378999999999998,-0.17799999999999994,0.32,1.4400000000000004,-0.44400000000000084,-0.027999999999999914,-4.291000000000004,-0.23699999999999988,0.9249999999999999,-3.505,-0.23099999999999943,-0.00900000000000023,8
482,A1 LM,CRAWFORD,2976.5,24.677,0.8240000000000001,0.31,6.94,4.047,2,0.915,0.3349999999999973,-0.2889999999999999,0.9149999999999999,-0.9550000000000001,-0.47599999999999953,-0.028000000000000136,2.2540000000000013,-0.08700000000000019,1.4799999999999998,-2.2300000000000004,-0.08299999999999885,0.008999999999999786,8
483,A1 LM,CRAWFORD,2977.0,24.945999999999998,0.667,0.965,5.915,3.8930000000000002,2,0.9059999999999999,4.632999999999999,-0.2650000000000001,1.7999999999999998,-0.79,-0.5269999999999997,-0.019000000000000128,12.041,0.1439999999999999,1.495,3.4850000000000003,-0.2920000000000007,0.00900000000000023,6
484,A1 LM,CRAWFORD,2977.5,29.31,0.5589999999999999,2.11,6.15,3.52,2,0.8959999999999999,12.375999999999998,-0.14500000000000002,2.41,2.5300000000000002,-0.7680000000000002,-0.018999999999999906,8.198999999999998,0.2160000000000002,0.07500000000000018,5.425,-0.15000000000000036,2.220446049250313e-16,8
485,A1 LM,CRAWFORD,2978.0,37.321999999999996,0.522,3.375,8.445,3.125,2,0.887,12.831999999999997,-0.04899999999999993,1.875,4.635,-0.677,-0.018999999999999906,2.736000000000004,0.11500000000000005,-1.3650000000000002,2.175,0.31700000000000017,-1.1102230246251565e-16,6
486,A1 LM,CRAWFORD,2978.5,42.141999999999996,0.51,3.985,10.785,2.843,2,0.877,15.112000000000002,-0.02999999999999997,1.045,4.705,-0.45100000000000007,-0.019000000000000017,8.207000000000011,0.0119999999999999,-0.6800000000000002,-1.2899999999999991,0.47799999999999976,-1.1102230246251565e-16,6
487,A1 LM,CRAWFORD,2979.0,52.434,0.49200000000000005,4.42,13.15,2.674,2,0.868,21.03900000000001,-0.03700000000000003,1.1949999999999998,3.3450000000000006,-0.1990000000000003,-0.019000000000000017,1.8590000000000018,0.002999999999999947,0.054999999999999716,-3.295,0.4400000000000004,1.1102230246251565e-16,5
488,A1 LM,CRAWFORD,2979.5,63.181000000000004,0.473,5.18,14.13,2.6439999999999997,2,0.858,16.971000000000004,-0.027000000000000024,1.0999999999999996,1.4100000000000001,-0.010999999999999677,-0.018999999999999906,-6.4350000000000165,0.039000000000000035,-0.5549999999999993,-2.535000000000002,0.23500000000000076,0.0010000000000000009,5
489,A1 LM,CRAWFORD,2980.0,69.405,0.465,5.52,14.56,2.6630000000000003,2,0.8490000000000001,14.603999999999992,0.0020000000000000018,0.6400000000000006,0.8099999999999987,0.036000000000000476,-0.018000000000000016,-2.7989999999999924,0.030999999999999972,-0.6549999999999994,-0.5750000000000011,0.01399999999999979,-2.220446049250313e-16,5
490,A1 LM,CRAWFORD,2980.5,77.785,0.475,5.82,14.94,2.68,2,0.84,14.172000000000011,0.003999999999999948,0.4450000000000003,0.8349999999999991,0.0030000000000001137,-0.019000000000000128,-8.330999999999996,0.03600000000000003,-0.4350000000000005,0.1050000000000022,-0.09400000000000075,-0.0010000000000000009,4
491,A1 LM,CRAWFORD,2981.0,83.57700000000001,0.469,5.965,15.395,2.6660000000000004,2,0.83,6.272999999999996,0.038000000000000034,0.20500000000000007,0.9150000000000009,-0.058000000000000274,-0.019000000000000017,-15.92900000000003,0.07100000000000012,-0.45999999999999996,-0.17999999999999794,-0.0600000000000005,1.1102230246251565e-16,4
492,A1 LM,CRAWFORD,2981.5,84.05799999999999,0.513,6.025,15.855,2.622,2,0.821,-1.7570000000000192,0.07500000000000007,-0.01499999999999968,0.6550000000000011,-0.057000000000000384,-0.019000000000000017,-10.073999999999984,0.0119999999999999,-0.4900000000000002,-0.6699999999999999,0.06200000000000072,1.1102230246251565e-16,4
493,A1 LM,CRAWFORD,2982.0,81.82,0.544,5.95,16.05,2.609,2,0.8109999999999999,-3.8009999999999877,0.04999999999999993,-0.28500000000000014,0.245000000000001,0.004000000000000448,-0.018999999999999906,-0.22999999999997556,-0.04000000000000015,-0.8000000000000007,-0.990000000000002,0.11000000000000032,1.1102230246251565e-16,4
494,A1 LM,CRAWFORD,2982.5,80.257,0.563,5.74,16.1,2.6260000000000003,2,0.802,-1.9869999999999948,0.03499999999999992,-0.8150000000000004,-0.33500000000000085,0.052999999999999936,-0.018999999999999906,3.8669999999999902,-0.029999999999999916,-0.8899999999999997,-1.070000000000002,0.06299999999999928,-2.220446049250313e-16,4
495,A1 LM,CRAWFORD,2983.0,79.833,0.579,5.135,15.715,2.662,2,0.792,0.0660000000000025,0.020000000000000018,-1.1749999999999998,-0.8250000000000011,0.06699999999999973,-0.019000000000000128,6.85799999999999,-0.02399999999999991,0.04500000000000082,-0.21499999999999986,-0.0039999999999995595,0.0009999999999998899,4
496,A1 LM,CRAWFORD,2983.5,80.32300000000001,0.583,4.565,15.275,2.693,2,0.7829999999999999,4.870999999999995,0.01100000000000001,-0.7699999999999996,-0.5500000000000007,0.04900000000000038,-0.018000000000000016,16.284999999999982,-0.007000000000000006,1.334999999999999,1.1150000000000002,-0.016000000000000014,2.220446049250313e-16,4
497,A1 LM,CRAWFORD,2984.0,84.704,0.59,4.365,15.165,2.7110000000000003,2,0.774,16.350999999999985,0.013000000000000012,0.15999999999999925,0.28999999999999915,0.05099999999999971,-0.018999999999999906,23.087000000000018,0.008000000000000007,1.2849999999999993,1.0950000000000024,0.06399999999999917,-0.0010000000000000009,4
498,A1 LM,CRAWFORD,2984.5,96.67399999999999,0.596,4.725,15.565,2.7439999999999998,2,0.764,27.958000000000013,0.019000000000000017,0.5149999999999997,0.5450000000000017,0.11299999999999955,-0.019000000000000017,18.45900000000003,0.025000000000000022,0.22500000000000142,-0.254999999999999,0.14000000000000057,-1.1102230246251565e-16,4
499,A1 LM,CRAWFORD,2985.0,112.662,0.609,4.88,15.71,2.824,2,0.755,34.81000000000002,0.038000000000000034,0.3850000000000007,0.03500000000000014,0.19100000000000028,-0.019000000000000017,-2.451000000000036,0.031000000000000028,-0.0649999999999995,-1.155000000000003,0.06300000000000061,0.0,4
500,A1 LM,CRAWFORD,2985.5,131.484,0.634,5.11,15.6,2.935,2,0.745,25.506999999999977,0.050000000000000044,0.4500000000000002,-0.6100000000000012,0.17600000000000016,-0.019000000000000017,-31.249000000000038,0.010000000000000009,-0.39500000000000135,-1.174999999999999,-0.07800000000000029,0.0,4
501,A1 LM,CRAWFORD,2986.0,138.16899999999998,0.659,5.33,15.1,3.0,2,0.736,3.5609999999999786,0.04800000000000004,-0.010000000000000675,-1.1399999999999988,0.11299999999999999,-0.019000000000000017,-45.94999999999996,-0.0020000000000000018,-1.3650000000000002,-1.174999999999999,-0.07900000000000018,1.1102230246251565e-16,4
502,A1 LM,CRAWFORD,2986.5,135.045,0.682,5.1,14.46,3.048,2,0.726,-20.442999999999984,0.04800000000000004,-0.915,-1.7850000000000001,0.09699999999999998,-0.018999999999999906,-40.22399999999996,-0.0010000000000000009,-1.694999999999999,-1.6250000000000018,0.03200000000000003,0.0010000000000000009,4
503,A1 LM,CRAWFORD,2987.0,117.726,0.7070000000000001,4.415,13.315,3.097,2,0.7170000000000001,-36.66299999999998,0.04700000000000004,-1.7049999999999996,-2.7650000000000006,0.14500000000000002,-0.018000000000000016,-5.9350000000000165,0.015999999999999792,-0.2650000000000001,-0.5449999999999999,0.11400000000000032,-2.220446049250313e-16,4
504,A1 LM,CRAWFORD,2987.5,98.382,0.7290000000000001,3.395,11.695,3.193,2,0.708,-26.378,0.06399999999999983,-1.1800000000000002,-2.33,0.2110000000000003,-0.019000000000000128,25.330999999999975,0.05499999999999983,1.5199999999999996,1.7100000000000009,0.15500000000000025,-0.0009999999999998899,4
505,A1 LM,CRAWFORD,2988.0,91.348,0.7709999999999999,3.235,10.985,3.3080000000000003,2,0.698,-11.332000000000008,0.10199999999999987,-0.18500000000000005,-1.0549999999999997,0.30000000000000027,-0.018999999999999906,18.010000000000005,0.0930000000000002,0.7800000000000002,1.4600000000000009,0.006999999999999673,2.220446049250313e-16,4
506,A1 LM,CRAWFORD,2988.5,87.05,0.831,3.21,10.64,3.4930000000000003,2,0.6890000000000001,-8.367999999999995,0.15700000000000003,-0.3999999999999999,-0.8699999999999992,0.21799999999999997,-0.018999999999999906,-8.453999999999994,0.0860000000000003,-2.55,-1.1500000000000004,-0.5760000000000005,-1.1102230246251565e-16,4
507,A1 LM,CRAWFORD,2989.0,82.98,0.9279999999999999,2.835,10.115,3.5260000000000002,2,0.679,-19.786,0.18800000000000017,-2.735,-2.205,-0.27600000000000025,-0.019000000000000017,-17.543000000000013,-0.038000000000000034,-4.82,-2.130000000000001,-0.5870000000000002,-1.1102230246251565e-16,4
508,A1 LM,CRAWFORD,2989.5,67.264,1.0190000000000001,0.475,8.435,3.217,2,0.67,-25.91100000000001,0.119,-5.22,-3.0,-0.3690000000000002,-0.019000000000000017,-0.6039999999999992,-0.14100000000000046,-1.7100000000000004,0.3699999999999992,0.21799999999999997,-1.1102230246251565e-16,6
509,A1 LM,CRAWFORD,2990.0,57.068999999999996,1.047,-2.385,7.115,3.157,2,0.66,-20.39,0.04699999999999971,-4.445,-1.8350000000000009,-0.058000000000000274,-0.019000000000000128,8.167000000000016,-0.10599999999999987,3.9149999999999996,3.035,0.43599999999999994,0.0010000000000000009,6
510,A1 LM,CRAWFORD,2990.5,46.873999999999995,1.0659999999999998,-3.97,6.6,3.159,2,0.6509999999999999,-17.743999999999993,0.013000000000000123,-1.3050000000000002,0.03500000000000014,0.06699999999999973,-0.018000000000000016,17.46200000000001,-0.07099999999999951,5.6850000000000005,2.5250000000000012,0.17100000000000026,2.220446049250313e-16,6
511,A1 LM,CRAWFORD,2991.0,39.325,1.06,-3.69,7.15,3.2239999999999998,2,0.642,-2.92799999999999,-0.0239999999999998,1.2400000000000002,0.6900000000000004,0.11299999999999999,-0.018999999999999906,30.148999999999987,-0.06800000000000028,4.095000000000001,0.7949999999999999,-0.0009999999999994458,-0.0010000000000000009,6
512,A1 LM,CRAWFORD,2991.5,43.946000000000005,1.042,-2.73,7.29,3.272,2,0.632,12.404999999999994,-0.05500000000000016,2.79,0.8300000000000001,0.06600000000000028,-0.019000000000000017,17.35599999999998,-0.06200000000000028,2.9499999999999993,1.4299999999999997,-0.1080000000000001,-1.1102230246251565e-16,6
513,A1 LM,CRAWFORD,2992.0,51.73,1.005,-0.9,7.98,3.29,2,0.623,14.42799999999999,-0.08600000000000008,4.1899999999999995,2.12,0.004999999999999893,-0.019000000000000017,3.6189999999999998,-0.04599999999999971,2.0949999999999998,2.7349999999999994,-0.06000000000000005,0.0,6
514,A1 LM,CRAWFORD,2992.5,58.373999999999995,0.956,1.46,9.41,3.2769999999999997,2,0.613,16.023999999999994,-0.10099999999999987,4.885,3.5649999999999995,0.006000000000000227,-0.019000000000000017,-1.5959999999999823,0.004000000000000226,-0.6049999999999995,1.384999999999999,0.04600000000000071,0.0,5
515,A1 LM,CRAWFORD,2993.0,67.75399999999999,0.904,3.985,11.545,3.2960000000000003,2,0.604,12.832000000000008,-0.08199999999999985,3.585,3.504999999999999,0.0510000000000006,-0.019000000000000017,-14.589999999999982,0.04899999999999982,-4.01,-2.26,0.02799999999999958,0.0,4
