Depth,Well Name,Formation,Facies,GR_GLCM_energy_asym_wsize=3,GR_GLCM_energy_asym_wsize=5,DeltaPHI,NM_M,GR,GR_GLCM_correlation_asym_wsize=3,GR_GLCM_energy_wsize=5,GR_std_wsize=ave,ILD_log10_GLCM_energy_asym_wsize=3,ILD_log10_GLCM_energy_asym_wsize=5,ILD_log10_GLCM_correlation_asym_wsize=3,ILD_log10_GLCM_correlation_asym_wsize=5,PE_std_wsize=5,ILD_log10_GLCM_correlation_wsize=3,RELPOS,DeltaPHI_GLCM_energy_asym_wsize=3,DeltaPHI_GLCM_energy_asym_wsize=5,DeltaPHI_GLCM_correlation_asym_wsize=3,DeltaPHI_GLCM_correlation_wsize=5,PHIND_GLCM_energy_asym_wsize=3,PHIND_GLCM_energy_asym_wsize=5,PE_GLCM_dissimilarity_wsize=3,PHIND_mean_wsize=3,PHIND_mean_wsize=5,PHIND_mean_wsize=17,PE_skew_wsize=9,PHIND_std_wsize=ave,PE_GLCM_energy_asym_wsize=3,PE_GLCM_energy_asym_wsize=5,PE_GLCM_energy_wsize=3,PE_GLCM_energy_wsize=5,ILD_log10_GLCM_correlation_asym_wsize=ave,PHIND_GLCM_energy_wsize=3,PE_mean_wsize=65,PHIND_GLCM_correlation_asym_wsize=3,PE_GLCM_correlation_asym_wsize=3,PE_std_wsize=129,GR_GLCM_dissimilarity_asym_wsize=3,GR_GLCM_dissimilarity_asym_wsize=9,GR_GLCM_dissimilarity_asym_wsize=ave
3009.0,KIMZEY A,B1 LM,8,1.0,1.0,5.557,2,27.922,1.0,0.395284707521,0.502269871405,1.0,1.0,1.0,1.0,0.0,-0.0077519379845,0.27,1.0,1.0,1.0,-0.5,1.0,1.0,0.0,-0.346616733667,-0.405253977524,-0.64697857989,0.0,0.394655451083,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3009.5,KIMZEY A,B1 LM,8,1.0,1.0,5.254,2,35.886,1.0,0.353553390593,0.540260960068,1.0,1.0,1.0,1.0,0.0,-0.859649122807,0.243,1.0,1.0,1.0,-0.931034482759,1.0,1.0,0.0,-0.269475994797,-0.336591475571,-0.581630887669,0.0,0.371213784599,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3010.0,KIMZEY A,B1 LM,8,1.0,1.0,5.558,2,40.984,1.0,0.353553390593,0.559392502125,1.0,1.0,1.0,1.0,0.0,-0.013698630137,0.216,1.0,1.0,1.0,-0.00205338809035,1.0,1.0,0.0,-0.292611205788,-0.346630755007,-0.5019896765,0.0,0.384086159192,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3010.5,KIMZEY A,B1 LM,8,1.0,1.0,5.227,2,47.502,1.0,0.353553390593,0.583060254205,1.0,1.0,1.0,1.0,0.0,-0.133689839572,0.189,1.0,1.0,1.0,0.472727272727,1.0,1.0,0.0,-0.397420722247,-0.426075667415,-0.402491773545,0.0,0.41042568983,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3011.0,KIMZEY A,B1 LM,8,1.0,1.0,3.961,2,54.884,1.0,0.353553390593,0.609332495849,1.0,1.0,1.0,1.0,0.0,-0.0526315789474,0.162,1.0,1.0,1.0,0.472727272727,1.0,1.0,0.0,-0.54270517349,-0.525599138696,-0.288362189913,0.0,0.42460592399,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3011.5,KIMZEY A,B1 LM,8,1.0,1.0,4.071,2,71.764,1.0,0.353553390593,0.591758905755,1.0,1.0,1.0,1.0,0.0,-1.0,0.135,1.0,1.0,1.0,-0.518987341772,1.0,1.0,0.0,-0.661629505543,-0.579020444075,-0.154037752766,0.0,0.431470745349,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3012.0,KIMZEY A,B1 LM,8,1.0,1.0,3.768,2,80.974,1.0,0.395284707521,0.525701132825,1.0,1.0,1.0,1.0,0.0,-0.0526315789474,0.108,1.0,1.0,1.0,0.426966292135,1.0,1.0,0.0,-0.656792143245,-0.559727080243,-0.040807184463,0.0,0.45398159385,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3012.5,KIMZEY A,B1 LM,8,1.0,1.0,5.378,2,81.694,1.0,0.395284707521,0.449057120628,1.0,1.0,1.0,1.0,0.0,-0.181818181818,0.081,1.0,1.0,1.0,0.592,1.0,1.0,0.0,-0.5153635605,-0.427800292235,0.0688850574528,0.0,0.511307221973,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3013.0,KIMZEY A,B1 LM,8,1.0,1.0,6.163,2,81.769,1.0,0.395284707521,0.421792769052,1.0,1.0,1.0,1.0,0.0,-0.00613496932515,0.054,1.0,1.0,1.0,0.325544679507,1.0,1.0,0.0,-0.234422644811,-0.21103037592,0.148299452828,0.0,0.551732006033,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3013.5,KIMZEY A,B1 LM,8,1.0,1.0,6.438,2,77.668,1.0,0.395284707521,0.400173018817,1.0,1.0,1.0,1.0,0.0,-0.0442637759711,0.027,1.0,1.0,1.0,0.593033913841,1.0,1.0,0.0,0.0706116067698,0.0790431058865,0.173265685865,0.0,0.572932277087,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3014.0,KIMZEY A,B2 SH,3,1.0,1.0,10.729,1,74.262,1.0,0.353553390593,0.386368292178,1.0,1.0,1.0,1.0,0.0,-0.0442637759711,1.0,1.0,1.0,1.0,0.654928110023,1.0,1.0,0.0,0.402987471339,0.372383559911,0.181546524309,0.0,0.566600680307,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3014.5,KIMZEY A,B2 SH,3,1.0,1.0,15.984,1,71.388,1.0,0.353553390593,0.366872799943,1.0,1.0,1.0,1.0,0.0,-0.0123119015048,0.929,1.0,1.0,1.0,0.372489579386,1.0,1.0,0.0,0.676847610332,0.690219294907,0.174964742358,0.0,0.555243604954,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3015.0,KIMZEY A,B2 SH,3,1.0,1.0,17.937,1,70.555,1.0,0.353553390593,0.359982121966,1.0,1.0,1.0,1.0,0.0,-0.780487804878,0.857,1.0,1.0,1.0,-0.0555555555556,1.0,1.0,0.0,0.98671922421,0.879255000713,0.174898759582,0.0,0.527205710097,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3015.5,KIMZEY A,B2 SH,3,1.0,1.0,14.525,1,74.138,1.0,0.353553390593,0.364210523271,1.0,1.0,1.0,1.0,0.0,-0.00411522633745,0.786,1.0,1.0,1.0,-0.065274151436,1.0,1.0,0.0,1.09926384657,1.03233999077,0.187724161753,0.0,0.487851353506,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3016.0,KIMZEY A,B2 SH,3,1.0,1.0,14.968,1,72.583,1.0,0.353553390593,0.382392207629,1.0,1.0,1.0,1.0,0.0,0.0,0.714,1.0,1.0,1.0,0.527230590962,1.0,1.0,0.0,1.17053899154,1.05895249408,0.211321252179,0.0,0.479467467422,1.0,1.0,1.0,1.0,1.0,0.707106781187,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3016.5,KIMZEY A,B2 SH,3,1.0,1.0,10.203,1,68.824,1.0,0.353553390593,0.401372394147,1.0,1.0,1.0,1.0,0.0,-0.0196078431373,0.643,1.0,1.0,1.0,0.46,1.0,1.0,0.0,1.0175428033,0.896192779426,0.246011696895,0.0,0.531409209755,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3017.0,KIMZEY A,B2 SH,3,1.0,1.0,9.904,1,65.282,1.0,0.353553390593,0.413615860933,1.0,1.0,1.0,1.0,0.0,-0.00172711571675,0.571,1.0,1.0,1.0,-0.171717171717,1.0,1.0,0.0,0.705077241521,0.615387403356,0.262857924506,0.0,0.598234629047,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3017.5,KIMZEY A,B2 SH,3,1.0,1.0,10.729,1,60.532,1.0,0.353553390593,0.415365026217,1.0,1.0,1.0,1.0,0.0,-0.0123119015048,0.5,1.0,1.0,1.0,-0.0417021276596,1.0,1.0,0.0,0.291798245183,0.328370573669,0.222468217475,0.0,0.617496345019,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3018.0,KIMZEY A,B2 SH,3,1.0,1.0,9.794,1,57.217,1.0,0.353553390593,0.41152797175,1.0,1.0,1.0,1.0,0.0,-0.140350877193,0.429,1.0,1.0,1.0,0.240404040404,1.0,1.0,0.0,-0.118372687456,0.0238551116681,0.144072431212,0.0,0.575591071854,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3018.5,KIMZEY A,B2 SH,3,1.0,1.0,6.272,1,55.096,1.0,0.353553390593,0.409628286584,1.0,1.0,1.0,1.0,0.0,-0.707602339181,0.357,1.0,1.0,1.0,0.0291262135922,1.0,1.0,0.0,-0.283357121391,-0.212586744659,0.043102287557,0.0,0.529152905074,1.0,1.0,1.0,1.0,1.0,0.612372435696,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3019.0,KIMZEY A,B2 SH,3,1.0,1.0,7.521,1,52.36,1.0,0.353553390593,0.413042818086,1.0,1.0,1.0,1.0,0.0,-0.0526315789474,0.286,1.0,1.0,1.0,-0.045045045045,1.0,1.0,0.0,-0.36241411006,-0.296686741946,-0.0754563899435,0.0,0.483082929982,1.0,1.0,1.0,1.0,1.0,0.612372435696,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3019.5,KIMZEY A,B2 SH,2,1.0,1.0,9.051,1,51.351,1.0,0.353553390593,0.423216282694,1.0,1.0,1.0,1.0,0.0,-0.818181818182,0.214,1.0,1.0,1.0,0.542182890855,1.0,1.0,0.0,-0.33668495117,-0.306417551902,-0.207512669151,0.0,0.469383938436,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3020.0,KIMZEY A,B2 SH,2,1.0,1.0,11.775,1,48.562,1.0,0.353553390593,0.439842379237,1.0,1.0,1.0,1.0,0.0,-0.193317422434,0.143,1.0,1.0,1.0,-0.137797454344,1.0,1.0,0.0,-0.258656194101,-0.280183624773,-0.367929170458,0.0,0.480600615153,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3020.5,KIMZEY A,B2 SH,2,1.0,1.0,10.048,1,43.998,1.0,0.353553390593,0.447257065184,1.0,1.0,1.0,1.0,0.0,-0.0656934306569,0.071,1.0,1.0,1.0,0.201441441441,1.0,1.0,0.0,-0.231034154312,-0.397990923406,-0.515879050941,0.0,0.510901608085,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3021.0,KIMZEY A,B2 LM,5,1.0,1.0,5.943,2,39.7,1.0,0.353553390593,0.447763565825,1.0,1.0,1.0,1.0,0.0,-0.0841121495327,1.0,1.0,1.0,1.0,0.189937106918,1.0,1.0,0.0,-0.452197423825,-0.576216176077,-0.66664144727,0.0,0.566910718436,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3021.5,KIMZEY A,B2 LM,5,1.0,1.0,7.483,2,35.864,1.0,0.353553390593,0.445306009742,1.0,1.0,1.0,1.0,0.0,-0.0526315789474,0.955,1.0,1.0,1.0,-0.418867924528,1.0,1.0,0.0,-0.812078483684,-0.782974855635,-0.783756751536,0.0,0.57000719305,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3022.0,KIMZEY A,B2 LM,5,1.0,1.0,5.474,2,28.812,1.0,0.353553390593,0.432061437936,1.0,1.0,1.0,1.0,0.0,0.0,0.909,1.0,1.0,1.0,-0.32637075718,1.0,1.0,0.0,-1.17467033594,-1.01394838936,-0.850015830857,0.0,0.513580093634,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3022.5,KIMZEY A,B2 LM,8,1.0,1.0,6.163,2,24.317,1.0,0.353553390593,0.404126562765,1.0,1.0,1.0,1.0,0.0,-0.333333333333,0.864,1.0,1.0,1.0,0.295396882929,1.0,1.0,0.0,-1.2852519707,-1.22687645852,-0.892673695829,0.0,0.449383864834,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3023.0,KIMZEY A,B2 LM,8,1.0,1.0,4.071,2,20.368,1.0,0.395284707521,0.369592551904,1.0,1.0,1.0,1.0,0.0,1.0,0.818,1.0,1.0,1.0,0.321917808219,1.0,1.0,0.0,-1.31546795839,-1.31713182407,-0.914794421632,0.0,0.411670120572,1.0,1.0,1.0,1.0,1.0,0.707106781187,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3023.5,KIMZEY A,B2 LM,8,1.0,1.0,3.301,2,18.842,1.0,0.467707173347,0.33657769485,1.0,1.0,1.0,1.0,0.0,1.0,0.773,1.0,1.0,1.0,-0.0421052631579,1.0,1.0,0.0,-1.34245903788,-1.36458003861,-0.939005976664,0.0,0.377184273469,1.0,1.0,1.0,1.0,1.0,0.612372435696,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3024.0,KIMZEY A,B2 LM,8,1.0,1.0,4.236,2,19.376,1.0,0.5,0.322055749687,1.0,1.0,1.0,1.0,0.0,1.0,0.727,1.0,1.0,1.0,0.446016381236,1.0,1.0,0.0,-1.39646456575,-1.38078870764,-0.965671266194,0.0,0.361807274814,1.0,1.0,1.0,1.0,1.0,0.612372435696,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3024.5,KIMZEY A,B2 LM,8,1.0,1.0,4.952,2,20.95,1.0,0.433012701892,0.334618104784,1.0,1.0,1.0,1.0,0.0,1.0,0.682,1.0,1.0,1.0,-0.309090909091,1.0,1.0,0.0,-1.43119075114,-1.34926873533,-0.995169691189,0.0,0.357630952431,1.0,1.0,1.0,1.0,1.0,0.707106781187,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3025.0,KIMZEY A,B2 LM,8,1.0,1.0,5.777,2,22.348,1.0,0.395284707521,0.356679656301,1.0,1.0,1.0,1.0,0.0,1.0,0.636,1.0,1.0,1.0,0.34328358209,1.0,1.0,0.0,-1.33881348948,-1.28831797038,-1.04132051939,0.0,0.369292094474,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3025.5,KIMZEY A,B2 LM,8,1.0,1.0,2.925,2,30.047,1.0,0.395284707521,0.364525557085,1.0,1.0,1.0,1.0,0.0,1.0,0.591,1.0,1.0,1.0,0.386651958081,1.0,1.0,0.0,-1.18836451134,-1.1687439829,-1.08522793319,0.0,0.369563003571,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3026.0,KIMZEY A,B2 LM,8,1.0,1.0,1.596,2,33.171,1.0,0.395284707521,0.356552616653,1.0,1.0,1.0,1.0,0.0,1.0,0.545,1.0,1.0,1.0,-0.0289855072464,1.0,1.0,0.0,-0.989051163315,-1.02794168668,-1.08250201974,0.0,0.370448793514,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3026.5,KIMZEY A,B2 LM,8,1.0,1.0,2.972,2,37.235,1.0,0.467707173347,0.34266566518,1.0,1.0,1.0,1.0,0.0,-0.333333333333,0.5,1.0,1.0,1.0,0.356583629893,1.0,1.0,0.0,-0.860919484665,-0.902184288269,-1.07149526784,0.0,0.357162749172,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3027.0,KIMZEY A,B2 LM,8,1.0,1.0,3.934,2,37.768,1.0,0.5,0.339829331992,1.0,1.0,1.0,1.0,0.0,-0.333333333333,0.455,1.0,1.0,1.0,0.644777986241,1.0,1.0,0.0,-0.787634614294,-0.831096094497,-1.0522076775,0.0,0.333132315507,1.0,1.0,1.0,1.0,1.0,0.707106781187,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3027.5,KIMZEY A,B2 LM,8,1.0,1.0,6.382,2,33.443,1.0,0.433012701892,0.338898915353,1.0,1.0,1.0,1.0,0.0,-0.333333333333,0.409,1.0,1.0,1.0,0.636123928807,1.0,1.0,0.0,-0.776067008798,-0.790209867073,-1.02228448838,0.0,0.311487847706,1.0,1.0,1.0,1.0,1.0,0.707106781187,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3028.0,KIMZEY A,B2 LM,8,1.0,1.0,7.097,2,33.3,1.0,0.395284707521,0.343351654801,1.0,1.0,1.0,1.0,0.0,-0.0259365994236,0.364,1.0,1.0,1.0,0.303851640514,1.0,1.0,0.0,-0.792144811992,-0.811816752004,-0.979770960736,0.0,0.312580829521,1.0,1.0,1.0,1.0,1.0,0.707106781187,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3028.5,KIMZEY A,B2 LM,8,1.0,1.0,7.592,2,35.489,1.0,0.395284707521,0.361122877866,1.0,1.0,1.0,1.0,0.0,-0.903743315508,0.318,1.0,1.0,1.0,0.203463203463,1.0,1.0,0.0,-0.838438602874,-0.859657564065,-0.931133406649,0.0,0.323589402029,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3029.0,KIMZEY A,B2 LM,8,1.0,1.0,7.813,2,37.509,1.0,0.353553390593,0.380651758236,1.0,1.0,1.0,1.0,0.0,-0.030303030303,0.273,1.0,1.0,1.0,0.0808510638298,1.0,1.0,0.0,-0.908521933946,-0.885877469855,-0.8603297636,0.0,0.327261066029,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3029.5,KIMZEY A,B2 LM,5,1.0,1.0,7.18,2,40.634,1.0,0.353553390593,0.39756215638,1.0,1.0,1.0,1.0,0.0,0.0,0.227,1.0,1.0,1.0,0.248434237996,1.0,1.0,0.0,-0.947080618931,-0.936017781675,-0.760844232416,0.0,0.332543573172,1.0,1.0,1.0,1.0,1.0,0.707106781187,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3030.0,KIMZEY A,B2 LM,5,1.0,1.0,4.842,2,43.743,1.0,0.353553390593,0.413827971988,1.0,1.0,1.0,1.0,0.0,-0.0196078431373,0.182,1.0,1.0,1.0,-0.010752688172,1.0,1.0,0.0,-0.983068724917,-0.976904009099,-0.664377413254,0.0,0.350923561937,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3030.5,KIMZEY A,B2 LM,5,1.0,1.0,6.163,2,48.963,1.0,0.353553390593,0.41332033071,1.0,1.0,1.0,1.0,0.0,-0.333333333333,0.136,1.0,1.0,1.0,-0.0021978021978,1.0,1.0,0.0,-0.987555553715,-0.94922588395,-0.579585421599,0.0,0.369393830688,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3031.0,KIMZEY A,B2 LM,6,1.0,1.0,6.878,2,51.045,1.0,0.353553390593,0.418933527888,1.0,1.0,1.0,1.0,0.0,-0.333333333333,0.091,1.0,1.0,1.0,0.613382899628,1.0,1.0,0.0,-0.944019293032,-0.868322752182,-0.516394541382,0.0,0.403513416446,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3031.5,KIMZEY A,B2 LM,6,1.0,1.0,8.797,2,53.929,1.0,0.395284707521,0.425452467617,1.0,1.0,1.0,1.0,0.0,-0.0392156862745,0.045,1.0,1.0,1.0,0.688225538972,1.0,1.0,0.0,-0.79569688479,-0.802478539568,-0.492764459568,0.0,0.435680463901,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3032.0,KIMZEY A,B2 LM,5,1.0,1.0,11.41,2,61.399,1.0,0.395284707521,0.420632644569,1.0,1.0,1.0,1.0,0.0,-0.333333333333,0.01,1.0,1.0,1.0,0.503957783641,1.0,1.0,0.0,-0.656371503045,-0.646617324189,-0.476004834351,0.0,0.442808123083,1.0,1.0,1.0,1.0,1.0,0.612372435696,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3032.5,KIMZEY A,B3 SH,3,1.0,1.0,11.41,1,61.399,1.0,0.395284707521,0.410539393908,1.0,1.0,1.0,1.0,0.0,-0.333333333333,1.0,1.0,1.0,1.0,0.354200988468,1.0,1.0,0.0,-0.478721125315,-0.39015299435,-0.459892665128,0.0,0.470088678865,1.0,1.0,1.0,1.0,1.0,0.612372435696,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3033.0,KIMZEY A,B3 SH,3,1.0,1.0,14.285,1,71.921,1.0,0.433012701892,0.386908855359,1.0,1.0,1.0,1.0,0.0,-0.0470633994555,0.955,1.0,1.0,1.0,0.588235294118,1.0,1.0,0.0,-0.190605957328,-0.132384679891,-0.436444035949,0.0,0.496407488972,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3033.5,KIMZEY A,B3 SH,3,1.0,1.0,16.695,1,73.821,1.0,0.467707173347,0.338230086338,1.0,1.0,1.0,1.0,0.0,-0.333333333333,0.909,1.0,1.0,1.0,-0.00546448087432,1.0,1.0,0.0,0.17280380643,0.0723128626891,-0.40331655825,0.0,0.46927031121,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3034.0,KIMZEY A,B3 SH,2,1.0,1.0,15.075,1,73.681,1.0,0.467707173347,0.305794533453,1.0,1.0,1.0,1.0,0.0,-0.333333333333,0.864,1.0,1.0,1.0,0.321668909825,1.0,1.0,0.0,0.40252009334,0.241368159003,-0.365306355095,0.0,0.408567564863,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3034.5,KIMZEY A,B3 SH,2,1.0,1.0,12.033,1,71.35,1.0,0.395284707521,0.302524964054,1.0,1.0,1.0,1.0,0.0,-0.000944287063267,0.818,1.0,1.0,1.0,0.514285714286,1.0,1.0,0.0,0.396163752542,0.22178034703,-0.333502656848,0.0,0.415609557057,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3035.0,KIMZEY A,B3 SH,2,1.0,1.0,8.831,1,69.416,1.0,0.353553390593,0.299241836425,1.0,1.0,1.0,1.0,0.0,-0.0240963855422,0.773,1.0,1.0,1.0,0.192034139403,1.0,1.0,0.0,0.111553919554,0.0662696651515,-0.293797521123,0.0,0.462278826273,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3035.5,KIMZEY A,B3 SH,2,1.0,1.0,9.978,1,67.261,1.0,0.353553390593,0.302022596316,1.0,1.0,1.0,1.0,0.0,-0.0358565737052,0.727,1.0,1.0,1.0,-0.233644859813,1.0,1.0,0.0,-0.200677953224,-0.135847950869,-0.252051043251,0.0,0.459753130219,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3036.0,KIMZEY A,B3 SH,2,1.0,1.0,11.012,1,64.868,1.0,0.395284707521,0.301098473804,1.0,1.0,1.0,1.0,0.0,-1.0,0.682,1.0,1.0,1.0,0.306666666667,1.0,1.0,0.0,-0.455889710024,-0.303529155863,-0.218441066499,0.0,0.402350624971,1.0,1.0,1.0,1.0,1.0,0.612372435696,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3036.5,KIMZEY A,B3 SH,2,1.0,1.0,12.214,1,62.321,1.0,0.395284707521,0.296020318041,1.0,1.0,1.0,1.0,0.0,-0.152542372881,0.636,1.0,1.0,1.0,0.0681318681319,1.0,1.0,0.0,-0.472995744817,-0.427351609355,-0.193334620062,0.0,0.356115039614,1.0,1.0,1.0,1.0,1.0,0.612372435696,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3037.0,KIMZEY A,B3 SH,2,1.0,1.0,10.6,1,62.074,1.0,0.433012701892,0.290332967459,1.0,1.0,1.0,1.0,0.0,-0.333333333333,0.591,1.0,1.0,1.0,0.604108309991,1.0,1.0,0.0,-0.426538371635,-0.426300008855,-0.16573319989,0.0,0.34045860434,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3037.5,KIMZEY A,B3 SH,2,1.0,1.0,8.198,1,61.119,1.0,0.433012701892,0.290099874902,1.0,1.0,1.0,1.0,0.0,1.0,0.545,1.0,1.0,1.0,0.457768508863,1.0,1.0,0.0,-0.372532843756,-0.401370066345,-0.150367460826,0.0,0.311638888943,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3038.0,KIMZEY A,B3 SH,2,1.0,1.0,7.703,1,61.291,1.0,0.395284707521,0.298963115625,1.0,1.0,1.0,1.0,0.0,-0.333333333333,0.5,1.0,1.0,1.0,-0.0505050505051,1.0,1.0,0.0,-0.36374613736,-0.371294292057,-0.143208329582,0.0,0.307160552757,1.0,1.0,1.0,1.0,1.0,0.707106781187,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3038.5,KIMZEY A,B3 SH,2,1.0,1.0,9.124,1,63.942,1.0,0.395284707521,0.308217538103,1.0,1.0,1.0,1.0,0.0,0.0,0.455,1.0,1.0,1.0,0.571428571429,1.0,1.0,0.0,-0.36246084786,-0.349967833925,-0.141731964959,0.0,0.306986257123,1.0,1.0,1.0,1.0,1.0,0.612372435696,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3039.0,KIMZEY A,B3 SH,2,1.0,1.0,10.069,1,65.728,1.0,0.353553390593,0.317979850169,1.0,1.0,1.0,1.0,0.0,-0.0526315789474,0.409,1.0,1.0,1.0,0.498839907193,1.0,1.0,0.0,-0.345775453267,-0.320649211997,-0.134630568644,0.0,0.310736592757,1.0,1.0,1.0,1.0,1.0,0.612372435696,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3039.5,KIMZEY A,B3 SH,2,1.0,1.0,10.729,1,67.095,1.0,0.353553390593,0.336002301722,1.0,1.0,1.0,1.0,0.0,-0.0526315789474,0.364,1.0,1.0,1.0,-0.0114942528736,1.0,1.0,0.0,-0.292003614388,-0.283618853071,-0.10888491406,0.0,0.321176361268,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3040.0,KIMZEY A,B3 SH,2,1.0,1.0,10.179,1,64.452,1.0,0.353553390593,0.360719779698,1.0,1.0,1.0,1.0,0.0,-0.925925925926,0.318,1.0,1.0,1.0,-0.333333333333,1.0,1.0,0.0,-0.226407112114,-0.232062385912,-0.0920139429076,0.0,0.330284959751,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
